nome,idade,salario,departamento
Ana,33,6763,RH
João,33,4297,RH
Maria,47,7897,RH
Pedro,31,5676,RH
Carlos,60,7838,RH
Carlos,47,7351,RH
Pedro,24,6521,RH
Maria,31,4426,RH
João,41,5614,RH
Maria,55,3711,RH
Carlos,27,5120,RH
Pedro,49,9640,RH
João,54,9729,RH
Maria,50,3016,RH
Pedro,49,7779,RH
Ana,42,2628,RH
Ana,54,5263,RH
Pedro,43,4130,RH
Pedro,38,4937,RH
João,48,3514,RH
Carlos,26,6418,RH
Ana,44,4264,RH
Carlos,20,7541,RH
João,53,6966,RH
Pedro,40,7893,RH
Maria,56,3335,RH
João,27,8751,RH
Maria,58,6320,RH
Ana,43,8040,RH
Carlos,31,4385,RH
Maria,28,3232,RH
Pedro,43,9165,RH
Ana,28,3335,RH
Maria,46,4585,RH
Pedro,29,4196,RH
Carlos,46,4173,RH
João,46,4831,RH
Maria,22,5697,RH
Pedro,48,8421,RH
Carlos,37,6082,RH
João,30,4617,RH
Pedro,51,5362,RH
João,57,5458,RH
João,48,7859,RH
Carlos,52,7738,RH
Pedro,27,8336,RH
Ana,25,8407,RH
Carlos,28,5240,RH
Ana,43,8859,RH
João,27,8456,RH
Maria,47,8028,RH
Ana,52,8062,RH
Carlos,59,6897,RH
Ana,59,6392,RH
João,59,5152,RH
Pedro,25,9329,RH
João,43,4423,RH
Ana,35,5774,RH
Pedro,41,8878,RH
Maria,47,3709,RH
João,33,4693,RH
Pedro,24,7432,RH
Carlos,36,6272,RH
Ana,50,7625,RH
Ana,55,8813,RH
Maria,37,8400,RH
Maria,59,5782,RH
Pedro,51,7028,RH
Pedro,51,3409,RH
Maria,60,9688,RH
João,37,3691,RH
João,56,6526,RH
Ana,50,6267,RH
João,25,3157,RH
Pedro,43,7572,RH
Maria,34,8532,RH
Ana,42,5507,RH
Ana,50,3192,RH
João,21,2535,RH
Pedro,40,5384,RH
Ana,32,3523,RH
João,21,5088,RH
Pedro,20,4045,RH
Ana,60,6214,RH
João,46,8073,RH
Ana,47,7952,RH
João,38,5370,RH
Carlos,53,7993,RH
Ana,40,6829,RH
Carlos,26,8659,RH
Ana,36,6162,RH
Pedro,20,8177,RH
Ana,42,4664,RH
Carlos,50,7347,RH
Carlos,21,2797,RH
Ana,40,9352,RH
João,47,6079,RH
João,36,3970,RH
Carlos,26,4988,RH
Maria,51,8865,RH
Carlos,46,6717,RH
Maria,43,9751,RH
Pedro,36,2855,RH
Maria,30,7888,RH
Ana,59,9598,RH
Carlos,46,4954,RH
Carlos,58,4179,RH
Pedro,45,6728,RH
Pedro,51,9495,RH
Maria,40,5405,RH
Carlos,26,9679,RH
João,48,8654,RH
Carlos,39,8578,RH
Maria,24,7111,RH
Maria,31,3766,RH
Ana,31,3014,RH
Maria,22,2831,RH
Ana,51,8291,RH
Maria,33,9453,RH
Maria,51,2981,RH
Maria,44,8391,RH
João,46,9495,RH
Maria,29,6483,RH
Ana,21,9613,RH
Maria,49,7893,RH
Carlos,48,6294,RH
Ana,28,8215,RH
Maria,54,3477,RH
Carlos,58,4987,RH
Ana,29,6966,RH
Maria,41,5456,RH
Carlos,23,6015,RH
Ana,41,5751,RH
Maria,29,5273,RH
Pedro,35,4642,RH
Maria,56,9130,RH
Carlos,36,8807,RH
Pedro,46,4462,RH
Carlos,36,8562,RH
João,43,8611,RH
João,47,7595,RH
Ana,58,3816,RH
Ana,56,5011,RH
Ana,29,6727,RH
Pedro,55,3603,RH
Pedro,59,8857,RH
Maria,52,5960,RH
Carlos,36,5621,RH
Carlos,20,4717,RH
João,20,9775,RH
Ana,37,4216,RH
João,24,6613,RH
Maria,54,7417,RH
Carlos,29,5482,RH
Ana,50,5618,RH
João,41,8402,RH
Maria,39,4288,RH
Maria,20,3061,RH
Maria,45,2840,RH
Ana,51,6057,RH
Carlos,48,7878,RH
Pedro,48,8164,RH
Carlos,51,4564,RH
João,29,3650,RH
João,54,9137,RH
Pedro,54,6452,RH
Carlos,60,8679,RH
Maria,40,6526,RH
João,30,4050,RH
Maria,48,8987,RH
Ana,20,7788,RH
Ana,40,6872,RH
Maria,34,6126,RH
Pedro,36,4046,RH
Pedro,53,4072,RH
Maria,25,6708,RH
Ana,22,7328,RH
Ana,39,7624,RH
Carlos,53,8632,RH
Ana,41,3224,RH
Ana,34,5476,RH
Pedro,21,6321,RH
Maria,60,2729,RH
Carlos,33,7493,RH
Pedro,39,9708,RH
Maria,54,5949,RH
Ana,31,7321,RH
João,34,9678,RH
Carlos,33,3315,RH
Ana,41,6519,RH
Carlos,26,4197,RH
Ana,56,3396,RH
Pedro,27,9077,RH
Carlos,24,5256,RH
Maria,29,2660,RH
Carlos,40,9341,RH
Maria,54,3130,RH
Maria,32,9819,RH
Pedro,59,6005,RH
João,20,4920,RH
João,42,5522,RH
Maria,46,9483,RH
Maria,60,2713,RH
João,22,4162,RH
Maria,43,8210,RH
Maria,53,6176,RH
Maria,46,3044,RH
Pedro,51,3794,RH
Maria,60,8335,RH
Carlos,27,9949,RH
João,49,3159,RH
Carlos,32,9640,RH
João,27,3630,RH
Maria,55,3138,RH
Carlos,50,8026,RH
João,47,4328,RH
Ana,20,8940,RH
Ana,42,5439,RH
Pedro,22,3761,RH
Maria,53,6610,RH
João,22,7950,RH
Ana,30,7020,RH
Maria,29,6535,RH
Ana,53,6194,RH
João,55,4560,RH
Pedro,21,5264,RH
Pedro,32,5193,RH
Carlos,39,5881,RH
Maria,39,2704,RH
Maria,49,6870,RH
João,33,4494,RH
Maria,48,3425,RH
Carlos,33,8116,RH
João,21,8064,RH
João,44,6041,RH
Ana,55,7369,RH
João,30,3711,RH
Pedro,24,3897,RH
Pedro,57,8410,RH
Maria,55,5611,RH
João,45,6168,RH
Maria,27,7310,RH
Pedro,35,7068,RH
Carlos,47,3717,RH
Carlos,59,4267,RH
Carlos,58,3020,RH
Carlos,37,7896,RH
Pedro,33,5809,RH
Carlos,30,7994,RH
Ana,37,6976,RH
João,48,6600,RH
João,28,9057,RH
Carlos,54,7129,RH
Ana,60,3279,RH
Ana,55,2752,RH
Maria,38,7076,RH
Carlos,30,8563,RH
Maria,22,5508,RH
Carlos,49,3116,RH
João,32,4700,RH
João,47,9906,RH
Pedro,53,3265,RH
Maria,54,6509,RH
João,41,3092,RH
Ana,51,5784,RH
Pedro,39,5411,RH
João,53,5930,RH
Carlos,37,5513,RH
Pedro,56,5478,RH
Maria,29,9278,RH
João,27,3379,RH
Carlos,34,3264,RH
Ana,32,6938,RH
João,37,8060,RH
Carlos,39,4143,RH
Maria,47,8042,RH
João,40,5574,RH
João,25,9024,RH
Pedro,43,8592,RH
Pedro,41,3941,RH
João,43,9000,RH
João,56,6876,RH
Ana,25,5852,RH
Pedro,60,3460,RH
Pedro,53,4927,RH
João,47,2962,RH
Ana,35,7293,RH
João,30,7688,RH
Pedro,45,6403,RH
João,26,6107,RH
Pedro,22,9114,RH
João,23,4061,RH
Maria,29,6862,RH
Pedro,33,6827,RH
Ana,52,7038,RH
Pedro,52,3799,RH
João,54,5861,RH
Pedro,44,5116,RH
Carlos,33,8959,RH
Carlos,31,4456,RH
Pedro,23,8480,RH
Maria,32,7474,RH
Pedro,27,9357,RH
João,44,5708,RH
Ana,35,3990,RH
João,37,9866,RH
João,37,8898,RH
Carlos,26,5770,RH
Maria,54,5482,RH
Carlos,47,9162,RH
Ana,47,5414,RH
Ana,37,8858,RH
João,26,5931,RH
Ana,59,3231,RH
João,28,5535,RH
João,47,8833,RH
Ana,34,4074,RH
Carlos,31,9366,RH
Ana,59,5012,RH
Ana,39,2576,RH
João,27,6161,RH
Ana,38,6607,RH
Maria,40,5401,RH
Pedro,32,8208,RH
Carlos,41,8000,RH
Maria,32,6649,RH
João,36,5844,RH
Maria,27,3490,RH
Ana,28,5691,RH
Pedro,41,8434,RH
Maria,60,8992,RH
Carlos,31,4774,RH
Ana,50,8566,RH
Pedro,22,7261,RH
João,46,9313,RH
Maria,55,3297,RH
Maria,40,9675,RH
Pedro,43,6274,RH
Carlos,52,6769,RH
Ana,25,4230,RH
Ana,55,3876,RH
Carlos,25,4949,RH
João,60,4678,RH
Pedro,60,7288,RH
Ana,49,5441,RH
Carlos,29,6375,RH
Pedro,36,8146,RH
João,32,6002,RH
Carlos,59,9274,RH
Carlos,39,9745,RH
Carlos,27,8341,RH
João,22,5996,RH
João,22,8795,RH
Maria,34,7162,RH
Pedro,42,3678,RH
Maria,21,7321,RH
Carlos,39,9502,RH
Maria,55,2534,RH
Maria,20,2897,RH
João,54,2686,RH
João,58,8904,RH
Ana,37,8914,RH
João,50,6974,RH
Ana,46,9582,RH
Pedro,36,7751,RH
Carlos,49,6224,RH
Pedro,56,6985,RH
João,47,4214,RH
Ana,28,8449,RH
Pedro,36,7480,RH
Pedro,37,8305,RH
Maria,44,9874,RH
Maria,49,8276,RH
Ana,26,7856,RH
Pedro,31,8960,RH
João,45,3724,RH
Pedro,47,4599,RH
Pedro,31,4447,RH
Maria,41,3885,RH
Pedro,53,9645,RH
Ana,55,4520,RH
Maria,20,9669,RH
Ana,32,9250,RH
Maria,52,8745,RH
Carlos,50,7030,RH
Carlos,58,3314,RH
Ana,26,9031,RH
Carlos,33,7207,RH
Maria,46,8519,RH
João,32,6024,RH
Carlos,49,7121,RH
Ana,28,4756,RH
Pedro,42,7628,RH
Ana,53,3487,RH
João,58,3858,RH
Maria,44,9595,RH
Carlos,21,3430,RH
Ana,50,7658,RH
Maria,28,3361,RH
Pedro,51,3696,RH
Pedro,29,5977,RH
Maria,38,2686,RH
João,37,6482,RH
João,50,5421,RH
Ana,49,6495,RH
João,45,3951,RH
João,56,3397,RH
Maria,21,6138,RH
Carlos,54,8603,RH
Carlos,54,7838,RH
João,30,5571,RH
Pedro,34,6779,RH
João,23,6945,RH
Carlos,31,4071,RH
Ana,27,6529,RH
João,43,6828,RH
Ana,41,4183,RH
Carlos,37,9655,RH
Carlos,31,8434,RH
Pedro,30,3579,RH
Carlos,25,6629,RH
Maria,60,5068,RH
Maria,42,5202,RH
Carlos,59,4777,RH
João,39,7083,RH
João,48,8707,RH
Ana,49,6261,RH
Pedro,28,3296,RH
Pedro,52,5306,RH
Carlos,26,3717,RH
Pedro,25,7375,RH
Maria,27,7287,RH
Pedro,39,4049,RH
Maria,32,5339,RH
João,23,6145,RH
Maria,23,6520,RH
Maria,60,2969,RH
João,53,2677,RH
Ana,53,9185,RH
Carlos,25,8628,RH
Pedro,24,8196,RH
Pedro,43,6620,RH
Maria,49,4887,RH
Carlos,59,7377,RH
Maria,27,8730,RH
João,52,9722,RH
Maria,23,6561,RH
João,56,7423,RH
João,43,7589,RH
Ana,32,4907,RH
Ana,36,3205,RH
Carlos,33,2829,RH
Maria,30,6441,RH
Pedro,39,3769,RH
Ana,23,5660,RH
Maria,53,6342,RH
Pedro,43,2978,RH
Ana,38,5131,RH
João,32,5459,RH
Pedro,42,3576,RH
Ana,58,9211,RH
João,43,7812,RH
João,23,5382,RH
Carlos,59,6513,RH
Maria,43,4113,RH
João,22,4984,RH
Carlos,31,8297,RH
Carlos,34,8880,RH
Ana,23,3244,RH
João,42,6366,RH
João,37,6318,RH
Maria,26,3962,RH
Maria,54,7154,RH
Maria,24,5143,RH
João,22,9854,RH
Maria,30,9024,RH
Carlos,46,6089,RH
Maria,42,7777,RH
Carlos,29,7919,RH
Pedro,31,7498,RH
Ana,47,7675,RH
Ana,50,5999,RH
Ana,51,9992,RH
Maria,39,8624,RH
João,32,3239,RH
Carlos,44,3453,RH
Ana,31,8967,RH
Pedro,38,4597,RH
Ana,39,6667,RH
Pedro,23,3878,RH
Carlos,34,8672,RH
João,48,7580,RH
Pedro,55,5006,RH
Carlos,28,5749,RH
João,21,8745,RH
Ana,35,7508,RH
Carlos,36,2507,RH
Maria,24,9690,RH
Pedro,29,8445,RH
Maria,45,6449,RH
Maria,33,2636,RH
Carlos,47,2825,RH
Maria,27,6223,RH
Ana,39,7626,RH
Maria,28,9815,RH
Carlos,51,5888,RH
Maria,21,8601,RH
Maria,59,9506,RH
Maria,26,7749,RH
João,38,7427,RH
Maria,60,6984,RH
Pedro,34,6598,RH
Ana,45,8831,RH
Maria,23,4065,RH
Maria,54,9446,RH
Ana,58,9339,RH
Pedro,59,4272,RH
Maria,28,9449,RH
Pedro,20,8105,RH
João,29,3408,RH
Ana,47,5888,RH
Ana,55,2535,RH
Maria,43,5843,RH
Ana,57,9036,RH
Maria,43,9263,RH
João,42,7603,RH
Ana,49,7168,RH
Pedro,29,6271,RH
João,24,3717,RH
Carlos,29,7314,RH
Carlos,36,8824,RH
João,28,4950,RH
Carlos,34,5661,RH
Ana,53,3139,RH
Ana,29,9573,RH
Pedro,27,3670,RH
João,59,5928,RH
Maria,36,6901,RH
Carlos,23,7920,RH
Carlos,56,5421,RH
Maria,57,4515,RH
Pedro,46,6748,RH
Maria,35,7840,RH
Maria,49,9711,RH
Maria,37,9115,RH
Carlos,40,5849,RH
Carlos,34,5053,RH
Maria,39,2811,RH
Carlos,37,3656,RH
João,33,9129,RH
João,35,3485,RH
João,43,9540,RH
Pedro,52,8835,RH
João,40,5532,RH
Ana,49,3202,RH
Ana,53,4226,RH
João,29,2647,RH
Carlos,47,4503,RH
Pedro,30,5806,RH
Pedro,46,3363,RH
Maria,55,9760,RH
Pedro,45,5310,RH
Pedro,60,3045,RH
João,22,7381,RH
João,47,3685,RH
Pedro,23,8986,RH
Ana,50,8423,RH
Carlos,44,4068,RH
Carlos,36,6149,RH
Maria,30,7033,RH
João,45,8885,RH
João,54,8783,RH
Carlos,56,9203,RH
Maria,58,8127,RH
João,60,9090,RH
Ana,38,4410,RH
Carlos,51,2854,RH
João,53,3840,RH
Pedro,26,5815,RH
Maria,50,9626,RH
Maria,39,2910,RH
Maria,54,6150,RH
Ana,21,9179,RH
Carlos,49,8675,RH
Maria,55,3014,RH
Ana,51,4641,RH
Pedro,42,5300,RH
João,41,9817,RH
Maria,55,4311,RH
Carlos,21,4522,RH
Pedro,23,5070,RH
Ana,57,4173,RH
Ana,50,6317,RH
Pedro,59,9369,RH
Ana,59,5818,RH
Pedro,30,5269,RH
João,46,5594,RH
Ana,25,8535,RH
Carlos,35,8775,RH
Pedro,40,4795,RH
Carlos,46,4758,RH
Carlos,21,4721,RH
Ana,32,5380,RH
Pedro,28,7535,RH
João,23,4639,RH
João,32,8889,RH
Ana,20,5947,RH
Maria,25,4402,RH
Ana,32,3923,RH
Carlos,39,5736,RH
Pedro,39,6460,RH
Maria,30,7996,RH
Maria,44,7971,RH
Pedro,38,4162,RH
João,56,8773,RH
Carlos,30,2948,RH
João,47,8441,RH
Maria,57,7662,RH
Carlos,44,4770,RH
Pedro,32,4915,RH
Maria,29,9439,RH
João,57,5421,RH
Maria,37,3927,RH
Maria,48,8342,RH
João,42,9241,RH
Carlos,30,8241,RH
Pedro,39,8826,RH
Ana,30,3515,RH
Maria,55,8412,RH
Carlos,52,5944,RH
Carlos,24,5598,RH
Ana,20,5714,RH
Carlos,37,8717,RH
Carlos,33,3034,RH
João,43,8745,RH
João,47,4364,RH
João,57,7301,RH
Maria,51,8121,RH
Ana,46,4840,RH
Maria,32,5851,RH
Ana,39,8884,RH
João,43,6646,RH
Maria,46,3220,RH
Maria,34,7850,RH
Ana,44,4811,RH
Carlos,24,6750,RH
Carlos,44,8243,RH
Pedro,48,4873,RH
Carlos,34,3115,RH
Maria,31,3725,RH
Maria,47,7962,RH
Pedro,50,8343,RH
Pedro,24,4564,RH
João,32,8048,RH
João,35,7746,RH
Ana,30,8867,RH
Ana,40,9551,RH
Carlos,57,3167,RH
Carlos,21,8353,RH
Carlos,51,2598,RH
Maria,60,3128,RH
Ana,38,5646,RH
Pedro,40,4331,RH
Ana,39,5608,RH
Pedro,26,2698,RH
Maria,48,7411,RH
Maria,29,2613,RH
Carlos,25,5571,RH
Ana,55,9955,RH
Pedro,47,3387,RH
Maria,48,5514,RH
Ana,36,3592,RH
Maria,34,9297,RH
João,24,5692,RH
João,22,5089,RH
Ana,59,2500,RH
Ana,55,4243,RH
Maria,25,3237,RH
Carlos,46,3149,RH
Ana,45,4795,RH
João,32,5511,RH
Maria,29,7391,RH
Maria,44,6529,RH
Maria,30,7214,RH
Ana,37,9932,RH
Ana,35,7586,RH
Maria,35,4385,RH
Maria,45,6927,RH
Pedro,42,6030,RH
Pedro,40,6392,RH
Ana,24,4874,RH
Carlos,54,6837,RH
Maria,54,2731,RH
Ana,40,6493,RH
Ana,60,2567,RH
Maria,49,8976,RH
Ana,46,7525,RH
Maria,43,4532,RH
João,32,9253,RH
Carlos,23,5047,RH
João,32,7667,RH
Ana,48,5014,RH
João,49,7039,RH
Maria,54,3738,RH
Pedro,37,6440,RH
João,39,4733,RH
Pedro,21,9281,RH
João,32,6441,RH
Pedro,22,5829,RH
Pedro,49,2686,RH
João,58,5343,RH
Carlos,38,5920,RH
Pedro,57,3858,RH
Ana,56,6967,RH
Pedro,56,4499,RH
Pedro,55,7345,RH
João,38,4476,RH
Ana,24,4341,RH
Pedro,32,2861,RH
Ana,40,8346,RH
João,60,2917,RH
Maria,39,7613,RH
Carlos,21,6719,RH
Carlos,46,4283,RH
João,59,5186,RH
Carlos,49,9068,RH
Pedro,54,8242,RH
Ana,27,4073,RH
Ana,37,3425,RH
Maria,46,7370,RH
Maria,56,6001,RH
Maria,36,3163,RH
Ana,30,9052,RH
Maria,41,3767,RH
Carlos,20,3360,RH
Ana,37,3741,RH
Maria,28,8975,RH
Ana,60,4932,RH
Maria,33,3501,RH
Carlos,44,4902,RH
Ana,52,9448,RH
Pedro,22,9825,RH
João,48,4318,RH
João,27,9488,RH
João,29,5443,RH
Pedro,21,3098,RH
Ana,27,3649,RH
João,47,6466,RH
João,25,4603,RH
Carlos,23,3529,RH
João,22,3580,RH
João,51,7625,RH
João,28,5763,RH
Ana,58,3962,RH
Carlos,60,2818,RH
João,51,3941,RH
Carlos,29,5156,RH
Carlos,33,6951,RH
Maria,36,3001,RH
Ana,59,9715,RH
Carlos,48,6275,RH
Pedro,29,4893,RH
Pedro,44,3596,RH
João,37,6073,RH
Maria,52,5618,RH
Maria,44,8433,RH
Pedro,38,3910,RH
Pedro,31,2600,RH
Maria,20,2599,RH
Pedro,39,8610,RH
João,27,9649,RH
Maria,30,7472,RH
Pedro,46,6440,RH
Maria,35,8674,RH
Ana,48,6757,RH
Ana,49,7295,RH
Maria,34,3082,RH
Maria,39,4024,RH
João,56,9146,RH
Pedro,23,9634,RH
Carlos,22,2766,RH
Maria,37,7181,RH
Pedro,43,7925,RH
João,58,5967,RH
João,60,5249,RH
João,49,9731,RH
Ana,48,8610,RH
Maria,34,3628,RH
Maria,23,8505,RH
Carlos,50,8718,RH
Maria,45,5151,RH
Ana,42,6484,RH
Maria,30,9853,RH
Pedro,31,7988,RH
Ana,22,5648,RH
Carlos,30,5760,RH
Ana,28,9017,RH
Carlos,54,6617,RH
Pedro,56,8915,RH
João,40,9879,RH
Ana,45,8201,RH
Carlos,44,5904,RH
Maria,40,9934,RH
João,43,7782,RH
Carlos,51,4017,RH
Carlos,42,2786,RH
João,54,5283,RH
Pedro,46,5902,RH
Carlos,44,6603,RH
João,58,4356,RH
Pedro,39,7716,RH
Pedro,36,4955,RH
Pedro,44,8592,RH
João,36,6965,RH
Carlos,35,7463,RH
Ana,35,7600,RH
João,23,8005,RH
Maria,34,6932,RH
Ana,43,4666,RH
Maria,38,4549,RH
Carlos,33,9169,RH
Carlos,56,6467,RH
Carlos,52,3209,RH
Maria,28,4626,RH
João,23,8049,RH
João,32,7397,RH
Carlos,48,3107,RH
João,45,7309,RH
Pedro,43,2641,RH
Carlos,21,6344,RH
Carlos,37,8527,RH
João,48,8088,RH
Pedro,47,3720,RH
Ana,55,4625,RH
João,60,6787,RH
Carlos,52,4541,RH
João,56,2558,RH
Maria,39,6546,RH
Ana,44,5134,RH
Ana,37,8137,RH
Maria,48,9951,RH
Carlos,53,6143,RH
Ana,58,5165,RH
João,42,5617,RH
Maria,30,8586,RH
Maria,34,4570,RH
Pedro,32,6738,RH
Ana,36,2691,RH
Carlos,49,6885,RH
Carlos,20,5582,RH
João,37,2616,RH
Maria,21,8829,RH
João,38,3967,RH
Maria,30,8584,RH
João,33,4663,RH
Ana,39,2949,RH
Maria,50,7532,RH
Carlos,22,3425,RH
João,20,9900,RH
Pedro,43,5083,RH
Carlos,31,8927,RH
Pedro,34,8394,RH
João,44,5182,RH
Ana,24,3145,RH
Ana,48,9506,RH
Carlos,41,9581,RH
João,42,7868,RH
João,23,6853,RH
Ana,20,8844,RH
Maria,51,3753,RH
Pedro,35,7698,RH
Pedro,58,3914,RH
Pedro,56,5262,RH
João,57,2971,RH
Maria,20,8408,RH
João,31,9787,RH
João,54,9365,RH
Maria,33,8314,RH
Pedro,28,7415,RH
João,52,5146,RH
Pedro,26,4827,RH
Carlos,29,8262,RH
Maria,54,7394,RH
Pedro,50,6063,RH
Carlos,50,9143,RH
Carlos,34,3083,RH
Pedro,26,9187,RH
Pedro,56,3808,RH
Maria,24,4955,RH
Maria,27,8654,RH
Pedro,43,4146,RH
Maria,35,3569,RH
Maria,35,9891,RH
Carlos,44,7781,RH
Ana,46,9425,RH
Pedro,41,6003,RH
Ana,35,6468,RH
João,52,8721,RH
Carlos,22,9310,RH
Pedro,34,3336,RH
Carlos,32,9950,RH
Ana,22,2712,RH
Ana,20,5143,RH
Maria,60,7787,RH
Maria,56,8679,RH
Carlos,29,9672,RH
Maria,43,5778,RH
João,26,3528,RH
João,22,5799,RH
Ana,41,9619,RH
Pedro,57,6967,RH
João,32,4532,RH
Ana,51,3336,RH
Carlos,35,5534,RH
João,30,5108,RH
Ana,24,7141,RH
Pedro,52,3243,RH
João,22,3362,RH
Ana,33,8884,RH
João,56,9281,RH
João,34,8502,RH
João,31,3519,RH
Maria,29,5033,RH
Maria,33,3364,RH
Maria,25,4226,RH
Ana,60,9569,RH
Pedro,31,6511,RH
João,37,3151,RH
João,46,5821,RH
João,34,5440,RH
João,25,5263,RH
Ana,22,6641,RH
Maria,31,7161,RH
Carlos,32,2531,RH
Pedro,41,3356,RH
Carlos,28,3480,RH
Ana,46,9285,RH
Carlos,56,5047,RH
João,58,9697,RH
Carlos,22,3638,RH
Pedro,25,2938,RH
Maria,59,3596,RH
Ana,21,5341,RH
Pedro,46,6183,RH
Ana,49,7271,RH
Carlos,44,3291,RH
Ana,32,9052,RH
João,32,5302,RH
Pedro,35,8851,RH
João,23,4590,RH
Maria,36,8601,RH
Maria,48,7778,RH
Maria,39,9622,RH
Maria,21,5743,RH
Ana,48,6684,RH
Ana,52,9261,RH
Maria,46,5442,RH
Carlos,22,5940,RH
Pedro,27,5389,RH
Pedro,23,8624,RH
João,53,4650,RH
Maria,54,7762,RH
Carlos,33,8487,RH
Ana,25,5538,RH
Carlos,44,7088,RH
Carlos,21,8040,RH
João,36,8922,RH
Carlos,52,5830,RH
Maria,51,9918,RH
João,55,4966,RH
Ana,60,2765,RH
Pedro,26,9794,RH
Ana,24,6716,RH
Maria,46,5823,RH
Pedro,31,3543,RH
Pedro,45,7879,RH
João,44,8834,RH
Maria,20,9442,RH
João,53,8835,RH
Pedro,28,3520,RH
Maria,41,9316,RH
Pedro,20,3479,RH
Pedro,51,3242,RH
Pedro,60,3268,RH
João,53,8932,RH
Pedro,25,6777,RH
Maria,30,4608,RH
Maria,20,4408,RH
Pedro,53,3284,RH
Maria,23,4091,RH
Maria,20,8793,RH
Ana,52,4413,RH
João,27,7265,RH
João,49,5173,RH
Carlos,40,3214,RH
Carlos,47,6810,RH
Carlos,55,8926,RH
Pedro,57,7002,RH
Ana,59,3101,RH
Carlos,54,8105,RH
João,24,8698,RH
Ana,42,5230,RH
Maria,33,8925,RH
Pedro,43,9509,RH
Maria,58,6491,RH
João,48,9725,RH
Carlos,29,8128,RH
Carlos,31,9323,RH
João,50,9208,RH
Pedro,48,3346,RH
João,60,6649,RH
Pedro,38,8662,RH
João,25,3280,RH
João,46,3836,RH
Maria,21,9291,RH
Carlos,33,4220,RH
João,26,9302,RH
João,45,8596,RH
Ana,22,7811,RH
Ana,27,6139,RH
Pedro,41,4089,RH
Carlos,40,3745,RH
Maria,46,8739,RH
João,29,6176,RH
Carlos,39,6046,RH
Pedro,26,7085,RH
Maria,30,5631,RH
João,58,7748,RH
Maria,35,4100,RH
Carlos,51,2819,RH
Pedro,29,8034,RH
Ana,36,2651,RH
Maria,59,8764,RH
Maria,26,9680,RH
Pedro,28,4722,RH
Pedro,49,6897,RH
Pedro,48,5092,RH
Maria,26,6321,RH
Pedro,21,4199,RH
João,23,9955,RH
Pedro,24,5944,RH
Ana,32,6847,RH
Carlos,47,8605,RH
Carlos,22,7813,RH
Carlos,54,3342,RH
Ana,54,4583,RH
Maria,50,6708,RH
Maria,37,8493,RH
Maria,27,7839,RH
Pedro,48,8637,RH
João,29,7879,RH
Carlos,58,8072,RH
João,29,8673,RH
João,44,6890,RH
Maria,59,4148,RH
Ana,23,3169,RH
Maria,20,6021,RH
Maria,53,6231,RH
Ana,35,5107,RH
Ana,38,3739,RH
Ana,47,8315,RH
Maria,55,8435,RH
Pedro,46,7281,RH
Maria,25,9778,RH
Pedro,22,9587,RH
Ana,33,6223,RH
Pedro,25,9413,RH
Ana,20,4236,RH
Ana,47,9756,RH
Pedro,20,3684,RH
João,57,5469,RH
João,54,7870,RH
Pedro,49,3700,RH
Carlos,52,9475,RH
Pedro,29,2902,RH
Ana,49,9938,RH
Carlos,50,2582,RH
João,51,4022,RH
Maria,45,8100,RH
Pedro,30,3585,RH
Carlos,43,3093,RH
Carlos,48,9278,RH
Carlos,43,4448,RH
Carlos,42,2694,RH
Ana,48,4315,RH
Pedro,56,8237,RH
Maria,37,4130,RH
Ana,31,4437,RH
Maria,41,7352,RH
Ana,25,9479,RH
Pedro,54,4050,RH
Carlos,60,4050,RH
João,20,3119,RH
Ana,39,5736,RH
Ana,36,6591,RH
Maria,38,4223,RH
Pedro,34,6907,RH
Ana,47,6054,RH
Pedro,23,8863,RH
Carlos,55,6930,RH
Pedro,29,6607,RH
João,22,4438,RH
Ana,59,5132,RH
Carlos,42,5059,RH
Maria,24,6767,RH
João,49,9519,RH
Carlos,43,6286,RH
Ana,28,2571,RH
Maria,40,3404,RH
Maria,38,4740,RH
Carlos,54,6398,RH
Pedro,49,8549,RH
João,36,3642,RH
Carlos,33,3551,RH
Carlos,56,9953,RH
João,27,6971,RH
Ana,31,9892,RH
Maria,55,7416,RH
João,37,7180,RH
Pedro,27,6334,RH
Maria,50,6395,RH
Pedro,59,4107,RH
Carlos,26,6545,RH
Pedro,35,5940,RH
Maria,34,8508,RH
Ana,52,9803,RH
Maria,45,5476,RH
Ana,22,9756,RH
Carlos,33,3925,RH
Maria,30,4238,RH
Carlos,36,4429,RH
Carlos,20,3291,RH
Maria,33,2553,RH
Maria,30,5971,RH
Carlos,31,7711,RH
Ana,58,9259,RH
Maria,56,9362,RH
Pedro,31,9162,RH
Carlos,43,8961,RH
Carlos,30,7668,RH
João,22,7661,RH
Ana,40,6686,RH
Pedro,50,4814,RH
Ana,53,4499,RH
Carlos,27,3445,RH
Maria,28,3464,RH
Carlos,39,3586,RH
Maria,47,3273,RH
João,54,7039,RH
Maria,59,4493,RH
Ana,27,5296,RH
Maria,44,6115,RH
Pedro,43,2873,RH
Pedro,59,4635,RH
Pedro,42,8872,RH
Ana,36,8400,RH
Pedro,45,3979,RH
Ana,30,5667,RH
Maria,24,9906,RH
Ana,45,5710,RH
Ana,54,8944,RH
Pedro,59,5041,RH
João,24,5690,RH
Maria,20,4463,RH
Pedro,28,5564,RH
Pedro,38,3752,RH
João,23,7875,RH
João,48,6803,RH
Carlos,58,7445,RH
