nome,idade,salario,departamento
Ana,56,6368,TI
Carlos,36,8265,TI
Maria,44,3268,TI
Pedro,28,6390,TI
Maria,54,9282,TI
Ana,30,7623,TI
Carlos,23,3714,TI
Carlos,60,7229,TI
Ana,46,7784,TI
João,45,9130,TI
Ana,25,3454,TI
João,43,6026,TI
Pedro,33,6605,TI
João,34,5532,TI
João,21,3724,TI
João,41,4180,TI
Pedro,21,7902,TI
Carlos,25,3484,TI
Ana,38,3028,TI
Carlos,33,4754,TI
Maria,48,6869,TI
Pedro,35,3518,TI
Maria,59,8502,TI
João,54,5565,TI
Maria,26,5619,TI
Maria,20,3307,TI
Pedro,57,5107,TI
João,37,3013,TI
Carlos,38,4628,TI
Carlos,29,8412,TI
João,47,9102,TI
Maria,28,7765,TI
Ana,32,9557,TI
Carlos,32,4918,TI
João,54,4554,TI
Carlos,51,2731,TI
Carlos,46,2930,TI
João,53,3181,TI
Ana,60,4662,TI
Ana,27,8231,TI
Carlos,34,6572,TI
Maria,53,4380,TI
Pedro,22,6736,TI
Ana,54,2699,TI
João,52,2924,TI
Maria,42,8254,TI
João,60,5905,TI
Carlos,56,7330,TI
João,52,2622,TI
Ana,39,7805,TI
Carlos,24,6062,TI
João,35,9397,TI
João,35,8177,TI
Ana,24,6441,TI
João,23,9073,TI
Maria,32,8927,TI
Pedro,55,8993,TI
João,27,4182,TI
Carlos,42,8600,TI
Ana,27,8048,TI
Pedro,58,5119,TI
João,27,6863,TI
Pedro,29,4374,TI
Carlos,29,9085,TI
Maria,26,8771,TI
Carlos,23,6436,TI
Ana,24,7126,TI
Maria,44,3144,TI
Carlos,32,8517,TI
Carlos,39,3763,TI
Maria,41,9417,TI
Ana,55,4717,TI
Carlos,37,3942,TI
João,55,9670,TI
João,59,3059,TI
João,50,2905,TI
Ana,47,3537,TI
Maria,51,7176,TI
Ana,34,3313,TI
Carlos,55,6570,TI
Maria,46,8439,TI
João,57,3386,TI
Pedro,55,8560,TI
João,42,5724,TI
Ana,56,9246,TI
Pedro,40,8705,TI
João,26,9543,TI
Ana,27,9401,TI
Maria,40,6794,TI
Carlos,21,6767,TI
Ana,45,7753,TI
Ana,54,8757,TI
Carlos,29,4130,TI
João,33,9338,TI
Pedro,25,8982,TI
Carlos,23,5558,TI
Carlos,46,7236,TI
João,48,5335,TI
Maria,57,3140,TI
Pedro,34,4988,TI
João,21,3786,TI
Ana,32,7005,TI
Maria,40,7895,TI
Ana,43,8634,TI
Ana,37,3369,TI
Pedro,49,6612,TI
Ana,35,8356,TI
Maria,37,5931,TI
Carlos,28,9708,TI
Maria,56,5030,TI
Pedro,50,7845,TI
Maria,33,6922,TI
Pedro,27,9331,TI
Carlos,45,2814,TI
João,23,9302,TI
Maria,34,6173,TI
Maria,34,9135,TI
João,59,2533,TI
Carlos,28,4825,TI
Carlos,34,6744,TI
Maria,48,9255,TI
Ana,28,8518,TI
João,31,7786,TI
Maria,55,7354,TI
Maria,44,6908,TI
Pedro,60,6636,TI
João,60,9611,TI
João,55,4136,TI
Maria,27,3927,TI
Carlos,60,4782,TI
Ana,52,3899,TI
João,41,6197,TI
João,44,6536,TI
Ana,50,3359,TI
Maria,50,5153,TI
Carlos,35,9491,TI
Ana,56,9531,TI
Maria,46,6597,TI
Maria,60,7771,TI
Pedro,25,5468,TI
Carlos,20,6273,TI
Pedro,59,2955,TI
Pedro,33,2834,TI
Carlos,21,5220,TI
Pedro,36,4868,TI
João,24,2559,TI
Pedro,23,8923,TI
Carlos,35,9197,TI
Ana,37,6218,TI
Carlos,53,9067,TI
João,47,8889,TI
Ana,23,6617,TI
Carlos,53,4390,TI
Maria,47,9161,TI
Ana,49,6447,TI
Pedro,20,6579,TI
Pedro,33,6026,TI
Ana,27,3008,TI
João,54,6375,TI
Carlos,33,2815,TI
Maria,22,8707,TI
Ana,25,6775,TI
João,31,5332,TI
Maria,53,9459,TI
Carlos,60,6890,TI
Maria,60,4464,TI
Maria,25,8941,TI
Pedro,32,8120,TI
Carlos,38,3634,TI
João,58,7049,TI
Carlos,54,4546,TI
Ana,51,5420,TI
João,57,9871,TI
João,20,9475,TI
Pedro,28,6207,TI
João,48,8096,TI
João,34,6082,TI
Ana,51,9786,TI
Maria,23,7714,TI
Ana,40,6424,TI
Ana,41,3621,TI
João,58,3573,TI
João,28,3945,TI
Ana,54,5638,TI
João,22,3357,TI
João,47,6154,TI
João,54,3104,TI
Maria,29,4136,TI
Ana,40,3835,TI
Pedro,57,7789,TI
Carlos,25,4822,TI
Maria,50,4430,TI
Carlos,41,9806,TI
Carlos,45,6243,TI
Pedro,44,6997,TI
Maria,26,5135,TI
Pedro,23,4856,TI
Ana,35,8969,TI
Pedro,34,8435,TI
Pedro,49,5009,TI
Pedro,49,4465,TI
Carlos,40,3552,TI
Maria,23,5193,TI
Carlos,47,3083,TI
Pedro,49,6092,TI
Maria,26,5321,TI
Pedro,20,3578,TI
Pedro,28,3254,TI
Carlos,60,9856,TI
Carlos,25,4356,TI
João,59,9365,TI
Maria,41,3782,TI
Pedro,46,8300,TI
Maria,46,9893,TI
Pedro,28,9881,TI
Pedro,47,4747,TI
Maria,41,3164,TI
Ana,38,6436,TI
Maria,33,3670,TI
Maria,42,4964,TI
Carlos,58,5951,TI
Ana,41,8595,TI
Maria,56,4185,TI
João,59,7453,TI
Pedro,46,4204,TI
Ana,43,4316,TI
Carlos,56,8331,TI
Ana,38,3778,TI
Maria,23,8044,TI
Ana,57,9159,TI
João,44,5486,TI
João,55,6358,TI
Maria,21,6389,TI
Pedro,53,9918,TI
João,57,3619,TI
Carlos,23,9413,TI
Ana,34,8590,TI
Maria,34,6465,TI
Carlos,47,3462,TI
Maria,22,9261,TI
Pedro,41,3795,TI
Ana,41,5153,TI
Maria,36,5090,TI
João,41,5789,TI
Maria,51,4429,TI
Carlos,58,8763,TI
Carlos,59,3206,TI
Pedro,58,7497,TI
João,26,7369,TI
Maria,55,6435,TI
João,37,4607,TI
Carlos,47,7718,TI
Carlos,46,7040,TI
Carlos,60,8929,TI
Ana,48,7116,TI
Pedro,39,3167,TI
João,25,7931,TI
Carlos,32,3540,TI
João,46,2850,TI
Ana,50,6834,TI
Pedro,24,6156,TI
Pedro,53,3430,TI
Pedro,33,8585,TI
João,45,7405,TI
Pedro,46,8262,TI
João,39,9565,TI
Maria,31,5157,TI
Ana,58,6306,TI
Carlos,33,7219,TI
João,55,3465,TI
Pedro,49,9720,TI
Carlos,32,3438,TI
Ana,54,4461,TI
Carlos,30,6300,TI
Pedro,49,5868,TI
Carlos,42,4724,TI
Ana,41,3810,TI
Carlos,35,6948,TI
Carlos,50,8395,TI
Carlos,33,5064,TI
Pedro,20,5367,TI
João,45,6505,TI
João,31,5767,TI
Maria,36,9591,TI
João,57,2786,TI
João,47,6684,TI
Maria,36,6309,TI
Maria,29,6346,TI
Maria,20,3854,TI
João,28,4044,TI
Carlos,53,9660,TI
Carlos,24,5209,TI
Pedro,57,5672,TI
Ana,23,5948,TI
Ana,47,8533,TI
João,24,7717,TI
Ana,36,5943,TI
Ana,33,5274,TI
Ana,20,6116,TI
Ana,52,5729,TI
Carlos,54,7560,TI
Maria,23,4378,TI
João,30,9149,TI
João,21,5857,TI
Pedro,43,5213,TI
Pedro,39,8274,TI
Ana,46,4205,TI
Ana,26,9098,TI
Ana,42,7525,TI
Maria,46,8194,TI
Maria,50,4546,TI
Ana,27,3708,TI
Pedro,48,3923,TI
Pedro,41,9737,TI
Carlos,45,7391,TI
Pedro,28,8801,TI
João,49,8827,TI
Maria,37,8768,TI
João,51,8472,TI
João,58,3882,TI
João,48,2551,TI
Pedro,21,7653,TI
João,23,9763,TI
Carlos,56,2975,TI
Maria,49,4764,TI
Pedro,44,7820,TI
Maria,23,4713,TI
Maria,27,7038,TI
Ana,22,2567,TI
João,40,6129,TI
Ana,36,7267,TI
Maria,28,2844,TI
Ana,26,7058,TI
Carlos,51,5589,TI
Pedro,35,2773,TI
Carlos,20,2530,TI
Ana,60,4265,TI
Maria,56,7513,TI
Ana,51,9460,TI
Ana,49,6193,TI
Pedro,49,9501,TI
Pedro,42,3141,TI
Carlos,26,6851,TI
Maria,33,3529,TI
Carlos,57,3636,TI
Carlos,40,9952,TI
Pedro,58,6959,TI
Maria,53,6152,TI
Maria,52,3782,TI
Carlos,35,8786,TI
Ana,45,3067,TI
João,36,5000,TI
Carlos,51,3399,TI
Pedro,29,3179,TI
João,45,8902,TI
João,43,7517,TI
João,53,9933,TI
Ana,55,6690,TI
Pedro,25,8651,TI
Pedro,29,7126,TI
Maria,41,5690,TI
João,27,3790,TI
Ana,30,4814,TI
Pedro,49,9110,TI
Carlos,33,6395,TI
Maria,60,4563,TI
Pedro,25,3200,TI
Ana,24,2983,TI
Pedro,35,9977,TI
Pedro,41,4309,TI
Carlos,58,8914,TI
Ana,30,3688,TI
João,32,4074,TI
Carlos,43,9905,TI
Maria,46,5415,TI
Maria,28,9088,TI
Pedro,53,3203,TI
Pedro,24,7511,TI
Pedro,35,4694,TI
João,40,6677,TI
Maria,35,3300,TI
Maria,58,5286,TI
Pedro,33,5640,TI
João,51,2627,TI
Ana,54,8190,TI
Carlos,41,6137,TI
João,36,5938,TI
Carlos,39,4724,TI
Carlos,60,9929,TI
Maria,28,3317,TI
Pedro,51,8356,TI
Pedro,45,9521,TI
Maria,33,8402,TI
Maria,20,7031,TI
Ana,34,5815,TI
Maria,38,5845,TI
Pedro,57,7235,TI
Maria,48,9958,TI
Ana,31,8796,TI
Ana,37,3694,TI
João,42,4567,TI
Ana,33,6771,TI
Pedro,50,3985,TI
Carlos,50,4227,TI
João,55,4651,TI
Ana,53,7362,TI
Pedro,42,3237,TI
Ana,38,4340,TI
Ana,55,2520,TI
João,31,7854,TI
Carlos,59,5464,TI
Ana,51,2972,TI
Ana,29,3032,TI
Ana,22,4003,TI
Maria,31,8635,TI
Pedro,24,4894,TI
João,39,8385,TI
Ana,54,6625,TI
Maria,21,7493,TI
João,50,8137,TI
João,20,9651,TI
João,55,6216,TI
João,46,3509,TI
Ana,46,9077,TI
Maria,60,2782,TI
Carlos,49,3558,TI
Maria,23,7194,TI
Pedro,53,9917,TI
Maria,55,5324,TI
João,43,6160,TI
Carlos,40,3091,TI
João,35,3272,TI
João,58,6720,TI
João,33,4496,TI
Carlos,42,5909,TI
Ana,35,7469,TI
Ana,58,5161,TI
João,59,3848,TI
Maria,25,7505,TI
João,38,6890,TI
Pedro,35,5104,TI
Pedro,53,2546,TI
Carlos,54,5738,TI
Maria,43,9604,TI
Maria,31,8770,TI
João,39,8881,TI
Carlos,30,6768,TI
Maria,43,8432,TI
João,28,4988,TI
Pedro,49,3414,TI
Ana,59,7223,TI
Ana,42,9386,TI
Ana,42,6640,TI
João,36,5590,TI
Pedro,25,9132,TI
João,54,3582,TI
João,46,7527,TI
João,44,8888,TI
Pedro,51,4891,TI
Carlos,20,4483,TI
Maria,27,5142,TI
Pedro,21,6080,TI
Carlos,31,5316,TI
Carlos,31,4690,TI
Maria,29,5361,TI
João,32,3970,TI
Pedro,54,6152,TI
Ana,58,4319,TI
João,27,8602,TI
Carlos,29,6219,TI
Ana,47,6924,TI
Ana,51,4857,TI
Pedro,35,4180,TI
Ana,24,5024,TI
Maria,31,6506,TI
Maria,21,2832,TI
Carlos,23,8167,TI
Ana,20,9236,TI
Pedro,52,3711,TI
Maria,21,4052,TI
Maria,41,8339,TI
Pedro,23,7777,TI
João,34,7720,TI
Maria,51,5536,TI
João,25,3246,TI
João,53,9796,TI
Pedro,39,4076,TI
Ana,33,7699,TI
João,39,9520,TI
Ana,45,6984,TI
João,28,3345,TI
Carlos,32,4892,TI
Ana,37,4305,TI
Pedro,36,9055,TI
Carlos,41,4830,TI
Ana,39,5532,TI
Maria,40,9955,TI
Pedro,23,8275,TI
Carlos,34,7309,TI
Pedro,60,3532,TI
Pedro,21,3017,TI
Ana,28,5926,TI
Pedro,40,4768,TI
Ana,36,6142,TI
Carlos,42,9027,TI
Carlos,44,8611,TI
Ana,30,9003,TI
João,45,5912,TI
João,59,4505,TI
João,48,9677,TI
João,42,9750,TI
João,53,7120,TI
Ana,31,5803,TI
João,23,8994,TI
João,36,8901,TI
João,45,2673,TI
João,53,5836,TI
Carlos,57,6587,TI
Pedro,49,4222,TI
Pedro,48,7186,TI
Pedro,37,3381,TI
Maria,46,8049,TI
Pedro,45,6937,TI
Ana,34,4911,TI
João,29,3213,TI
Maria,56,9078,TI
Maria,25,4737,TI
João,50,7986,TI
Maria,28,7681,TI
Pedro,51,4668,TI
Pedro,26,7017,TI
Ana,39,8784,TI
João,20,9087,TI
Maria,50,4967,TI
Pedro,40,2923,TI
João,20,3357,TI
Pedro,42,9690,TI
Maria,23,3312,TI
Carlos,49,7767,TI
Maria,40,7505,TI
Carlos,52,8478,TI
Ana,35,8680,TI
Pedro,53,7682,TI
Maria,35,4932,TI
Carlos,30,4717,TI
Pedro,52,6799,TI
João,47,9156,TI
Maria,20,3025,TI
Maria,47,9112,TI
João,49,8258,TI
João,52,8260,TI
Pedro,51,7667,TI
Maria,59,6751,TI
Pedro,53,4430,TI
Ana,44,8951,TI
Pedro,38,9440,TI
Pedro,52,7444,TI
Ana,31,6328,TI
Carlos,36,8829,TI
Pedro,50,4781,TI
Ana,34,6556,TI
Carlos,43,9857,TI
Maria,35,8478,TI
João,44,9650,TI
Carlos,58,6054,TI
Ana,24,5840,TI
Maria,26,3564,TI
Ana,45,5983,TI
Carlos,30,3143,TI
Ana,39,6271,TI
João,44,7422,TI
João,50,5020,TI
Ana,27,9387,TI
João,29,5091,TI
João,50,8863,TI
Pedro,50,3108,TI
Pedro,51,6029,TI
João,57,5981,TI
Pedro,51,2932,TI
Ana,30,5506,TI
Ana,52,5368,TI
Maria,27,8350,TI
Pedro,22,4593,TI
Carlos,41,8457,TI
João,41,7672,TI
Ana,35,3932,TI
Ana,31,7337,TI
Ana,26,4717,TI
Pedro,30,5261,TI
Pedro,51,9237,TI
João,23,2987,TI
João,57,6164,TI
Maria,50,7927,TI
João,54,2920,TI
Pedro,52,7264,TI
Pedro,36,7036,TI
Pedro,20,4053,TI
Pedro,47,4295,TI
Ana,24,3861,TI
Pedro,30,8536,TI
Pedro,54,6865,TI
João,28,7178,TI
Carlos,27,2965,TI
João,23,4090,TI
Pedro,37,8262,TI
Carlos,47,3392,TI
João,48,4129,TI
João,33,4791,TI
Pedro,20,6746,TI
Carlos,35,9824,TI
Carlos,22,7789,TI
Ana,57,7311,TI
Carlos,57,9168,TI
Ana,35,5276,TI
Maria,49,4964,TI
Carlos,36,3974,TI
João,53,4243,TI
Maria,45,8057,TI
Pedro,38,6150,TI
Pedro,43,3025,TI
Ana,25,2723,TI
Carlos,42,4690,TI
João,23,4983,TI
Pedro,38,4678,TI
Carlos,33,9961,TI
Maria,49,5528,TI
Maria,55,9383,TI
Maria,43,3651,TI
Carlos,52,4462,TI
Ana,54,5702,TI
Carlos,59,5441,TI
Ana,32,8095,TI
Maria,34,3188,TI
Carlos,52,7415,TI
Maria,31,6250,TI
Pedro,29,4575,TI
Carlos,28,2636,TI
João,60,6640,TI
Pedro,48,7007,TI
João,42,8676,TI
Ana,28,9820,TI
Carlos,24,5381,TI
Maria,54,5275,TI
Ana,21,7921,TI
Ana,49,4506,TI
João,51,4674,TI
Ana,31,6803,TI
Pedro,57,8862,TI
João,22,3892,TI
Maria,55,3843,TI
João,56,4091,TI
Pedro,55,8986,TI
Carlos,22,5305,TI
João,47,9131,TI
João,26,6563,TI
Maria,43,8280,TI
Maria,37,6669,TI
Pedro,47,6629,TI
Ana,30,8205,TI
Maria,44,7119,TI
Carlos,24,9157,TI
Ana,50,8745,TI
Ana,24,6789,TI
Maria,48,3496,TI
Ana,20,8549,TI
Carlos,50,3975,TI
Ana,31,6454,TI
Pedro,28,8910,TI
Maria,33,2999,TI
João,56,7694,TI
Maria,46,5519,TI
Pedro,51,5473,TI
João,52,3941,TI
Ana,25,9591,TI
João,54,8721,TI
Carlos,56,4203,TI
Pedro,28,2869,TI
Ana,45,3185,TI
Ana,47,7266,TI
João,56,9966,TI
Pedro,23,8832,TI
Ana,39,4789,TI
Ana,41,9797,TI
Pedro,38,5350,TI
Ana,57,2518,TI
Pedro,28,9742,TI
Pedro,28,3003,TI
Ana,48,5157,TI
Ana,55,4992,TI
João,54,4227,TI
João,56,8124,TI
Pedro,54,9272,TI
João,24,6387,TI
João,32,7844,TI
Maria,22,8130,TI
Ana,48,4739,TI
Pedro,57,5073,TI
Pedro,41,7272,TI
Carlos,33,9844,TI
Carlos,21,9642,TI
João,51,7653,TI
Pedro,39,8143,TI
Pedro,53,5699,TI
Carlos,47,5320,TI
Carlos,50,5099,TI
Ana,41,5175,TI
Maria,32,3238,TI
Ana,38,3083,TI
Maria,45,7554,TI
João,58,4474,TI
Carlos,33,9311,TI
Pedro,31,4137,TI
Pedro,43,7477,TI
Carlos,60,5496,TI
Carlos,60,6451,TI
Carlos,31,3060,TI
Ana,32,7082,TI
Carlos,32,9061,TI
Maria,58,5704,TI
Maria,60,8233,TI
Maria,44,4221,TI
Carlos,55,5024,TI
João,23,2821,TI
Carlos,21,6230,TI
Pedro,33,9023,TI
Ana,59,9537,TI
João,25,5788,TI
Maria,31,2798,TI
João,28,3376,TI
Ana,37,8966,TI
Ana,22,4660,TI
Maria,57,8864,TI
João,48,4353,TI
Carlos,24,3605,TI
Pedro,45,7313,TI
Ana,36,6066,TI
João,37,2526,TI
Ana,31,5310,TI
Carlos,41,7666,TI
Carlos,53,6021,TI
Pedro,27,9512,TI
Ana,24,9730,TI
Maria,52,4418,TI
João,24,3031,TI
Ana,44,6747,TI
Carlos,31,5431,TI
Maria,40,5957,TI
Maria,26,8137,TI
Carlos,26,7851,TI
Maria,21,4725,TI
Carlos,51,6225,TI
Carlos,41,5338,TI
Carlos,46,3716,TI
Pedro,38,4618,TI
Carlos,33,8902,TI
João,41,3023,TI
João,39,3197,TI
Ana,26,4171,TI
Maria,34,9321,TI
João,55,6599,TI
João,33,4103,TI
Carlos,24,7753,TI
Carlos,56,7345,TI
Pedro,45,9266,TI
Ana,22,5878,TI
Carlos,34,6195,TI
João,51,5457,TI
João,44,6251,TI
Pedro,34,5096,TI
Pedro,47,3882,TI
Maria,45,7046,TI
João,52,6769,TI
Maria,60,3878,TI
João,40,6108,TI
Pedro,56,8734,TI
Pedro,39,4836,TI
Carlos,22,8960,TI
João,46,5753,TI
Pedro,42,7276,TI
João,44,8381,TI
Pedro,36,3188,TI
João,40,3477,TI
Carlos,21,7998,TI
João,45,6165,TI
João,24,3020,TI
Pedro,47,6214,TI
João,27,8854,TI
Pedro,39,4433,TI
Carlos,42,7867,TI
Maria,60,6032,TI
Maria,46,6043,TI
Maria,30,9593,TI
Carlos,22,4825,TI
Ana,38,2666,TI
Pedro,51,2993,TI
Pedro,47,4784,TI
Maria,50,7341,TI
Ana,42,5752,TI
Maria,22,4611,TI
Carlos,49,4887,TI
Ana,23,3453,TI
Pedro,53,5540,TI
João,42,6567,TI
Ana,21,9555,TI
João,32,4740,TI
Ana,44,8984,TI
Ana,32,8056,TI
Carlos,30,2607,TI
Pedro,38,3626,TI
Ana,45,8297,TI
Carlos,37,2717,TI
Ana,55,8168,TI
Carlos,60,4024,TI
Carlos,21,6887,TI
Ana,32,6526,TI
Ana,37,6942,TI
Carlos,27,5251,TI
Maria,36,3236,TI
João,57,6072,TI
João,46,9607,TI
Carlos,56,4002,TI
Maria,21,4088,TI
Carlos,31,5531,TI
Maria,57,9988,TI
João,57,5589,TI
Carlos,54,9887,TI
Maria,31,5612,TI
Pedro,50,4955,TI
Ana,46,8817,TI
Maria,37,6310,TI
Carlos,60,7356,TI
João,24,4525,TI
Ana,26,7397,TI
Maria,59,5545,TI
João,31,5468,TI
Carlos,46,3832,TI
Pedro,41,7933,TI
Pedro,35,9100,TI
Ana,56,8195,TI
João,51,3378,TI
Maria,58,7280,TI
Carlos,21,3778,TI
Carlos,28,6141,TI
João,31,2800,TI
Carlos,60,6745,TI
Pedro,25,5690,TI
João,20,6426,TI
Ana,53,5940,TI
Carlos,42,8173,TI
Pedro,56,4751,TI
Carlos,58,8938,TI
Carlos,37,8723,TI
Pedro,60,5895,TI
Carlos,40,4557,TI
Carlos,38,4448,TI
Maria,42,8332,TI
Maria,21,7102,TI
João,25,3318,TI
Carlos,21,8341,TI
Ana,37,8682,TI
Ana,58,5429,TI
Maria,52,4213,TI
Maria,52,6988,TI
João,53,6064,TI
Maria,53,3971,TI
Maria,40,3625,TI
Carlos,21,6880,TI
Pedro,48,6977,TI
Ana,44,6582,TI
Pedro,54,4313,TI
Carlos,44,5916,TI
João,30,4915,TI
Pedro,33,7584,TI
Carlos,26,7257,TI
Ana,40,5099,TI
Ana,34,5201,TI
Ana,46,4313,TI
Pedro,58,5328,TI
Ana,42,3471,TI
João,37,6862,TI
Ana,37,7420,TI
Carlos,40,3247,TI
Ana,37,5876,TI
Ana,26,3947,TI
Maria,40,5429,TI
Pedro,26,5944,TI
Carlos,44,3360,TI
Ana,59,2693,TI
João,44,2532,TI
João,45,9008,TI
Pedro,20,3373,TI
Ana,35,4966,TI
Ana,47,7340,TI
João,47,5042,TI
Maria,44,6676,TI
Maria,34,6261,TI
Carlos,58,5542,TI
Ana,43,6645,TI
Maria,27,8776,TI
Carlos,32,4631,TI
Ana,45,4163,TI
Maria,40,2885,TI
Pedro,46,6590,TI
Maria,54,9535,TI
Pedro,42,6490,TI
Maria,22,3880,TI
João,59,6578,TI
Ana,28,9066,TI
Maria,57,6961,TI
Maria,51,6986,TI
Pedro,23,4291,TI
Ana,45,6102,TI
Carlos,40,5959,TI
Maria,28,2822,TI
Carlos,24,7860,TI
Maria,26,5683,TI
Carlos,34,9896,TI
Pedro,40,4486,TI
Maria,52,3378,TI
Pedro,50,4850,TI
Carlos,45,4284,TI
Ana,47,9812,TI
Carlos,39,3843,TI
Ana,38,5429,TI
Pedro,52,4707,TI
Pedro,35,3123,TI
Pedro,30,4067,TI
João,48,6559,TI
Ana,25,4100,TI
João,48,7723,TI
Maria,47,6155,TI
Maria,30,6710,TI
Ana,53,5305,TI
João,47,3787,TI
Maria,46,5667,TI
Ana,53,6692,TI
Carlos,49,4051,TI
Maria,25,9357,TI
Carlos,59,3223,TI
Ana,34,7200,TI
Ana,20,9056,TI
Ana,28,9608,TI
Carlos,34,8018,TI
João,59,4489,TI
Ana,34,4415,TI
João,46,4311,TI
Carlos,22,9120,TI
Maria,37,4702,TI
João,44,8956,TI
Maria,50,8299,TI
Pedro,41,4232,TI
Maria,22,8000,TI
Maria,55,3967,TI
Carlos,41,9466,TI
Maria,56,6197,TI
Carlos,55,7761,TI
Ana,30,4187,TI
Maria,51,8174,TI
Maria,55,6326,TI
Ana,33,4408,TI
Pedro,54,4379,TI
Pedro,43,3751,TI
Ana,45,9216,TI
Carlos,49,2809,TI
João,45,6800,TI
Maria,21,7442,TI
Carlos,32,4038,TI
Pedro,38,5005,TI
Carlos,48,4902,TI
Pedro,29,3078,TI
João,48,7010,TI
Pedro,49,9256,TI
Carlos,52,5788,TI
Pedro,58,8825,TI
Carlos,51,6933,TI
Ana,23,5960,TI
Ana,50,5080,TI
Maria,26,9025,TI
Maria,33,3201,TI
Pedro,50,4009,TI
João,57,6856,TI
Pedro,44,8462,TI
Pedro,57,9871,TI
Ana,49,2965,TI
Maria,20,6212,TI
Ana,32,7882,TI
Pedro,32,3094,TI
Carlos,60,6167,TI
Maria,36,3963,TI
Pedro,23,9077,TI
Pedro,27,5883,TI
Maria,22,9643,TI
Pedro,60,4381,TI
Carlos,43,7633,TI
Ana,60,3599,TI
Maria,33,7392,TI
Maria,21,3265,TI
Maria,27,3236,TI
Ana,54,3230,TI
Ana,44,4737,TI
Pedro,36,9920,TI
Pedro,23,4325,TI
João,59,4189,TI
Maria,20,7503,TI
Carlos,47,4381,TI
Carlos,34,7861,TI
Pedro,35,2967,TI
Carlos,21,3188,TI
Maria,30,5899,TI
Pedro,55,5396,TI
Pedro,39,4802,TI
Pedro,27,2917,TI
Pedro,24,5607,TI
Ana,54,5254,TI
Carlos,29,5708,TI
Maria,21,8122,TI
Pedro,46,4692,TI
João,31,6437,TI
João,28,4593,TI
Pedro,39,5729,TI
Maria,51,8389,TI
João,46,5864,TI
Carlos,49,3481,TI
Carlos,39,5507,TI
Ana,53,9125,TI
Carlos,22,7412,TI
João,54,8616,TI
Carlos,26,3655,TI
Carlos,29,5854,TI
Carlos,52,9942,TI
Pedro,54,8460,TI
João,25,3196,TI
Pedro,25,7852,TI
Maria,34,9672,TI
Carlos,59,6747,TI
Maria,32,3602,TI
Carlos,45,6735,TI
Ana,59,5843,TI
Maria,45,2664,TI
Pedro,49,2636,TI
João,37,9161,TI
Carlos,21,7101,TI
Ana,45,8386,TI
Carlos,43,6378,TI
Carlos,42,3874,TI
João,59,4592,TI
Maria,29,4328,TI
Pedro,40,7618,TI
Maria,32,5282,TI
João,23,3935,TI
Pedro,55,9546,TI
João,29,6833,TI
Pedro,54,4146,TI
Pedro,46,5571,TI
Carlos,52,7914,TI
Carlos,47,3415,TI
Maria,49,2675,TI
Pedro,30,4649,TI
Carlos,39,8546,TI
Pedro,26,7722,TI
João,33,9541,TI
Maria,28,5464,TI
Ana,25,7277,TI
Ana,38,4146,TI
Ana,59,4538,TI
Pedro,37,3050,TI
Maria,25,7418,TI
Pedro,39,6942,TI
João,36,2908,TI
Maria,34,7939,TI
Pedro,50,8302,TI
Pedro,44,4630,TI
João,34,9384,TI
Carlos,49,6570,TI
Pedro,40,5088,TI
Carlos,41,2807,TI
Pedro,41,4731,TI
Pedro,60,2891,TI
Ana,48,7120,TI
João,38,4045,TI
Maria,57,5581,TI
Ana,60,4207,TI
Maria,28,5837,TI
Ana,40,4337,TI
João,42,3617,TI
João,50,9651,TI
Ana,45,6310,TI
Pedro,31,8851,TI
João,21,2886,TI
João,50,3503,TI
João,35,3613,TI
João,50,6564,TI
Maria,31,9462,TI
Pedro,44,2562,TI
Ana,47,8472,TI
João,42,4366,TI
Carlos,31,5273,TI
Maria,56,4641,TI
Ana,54,5439,TI
Ana,24,8883,TI
Carlos,35,7083,TI
Ana,26,6204,TI
Ana,21,5459,TI
João,28,9118,TI
Carlos,52,7609,TI
Ana,57,9623,TI
Ana,53,6994,TI
João,57,4632,TI
Maria,51,8780,TI
Pedro,25,3185,TI
Maria,39,3205,TI
Carlos,58,4427,TI
Ana,53,9358,TI
Carlos,33,4236,TI
Maria,30,4736,TI
Pedro,35,8471,TI
Ana,22,5100,TI
Maria,60,5312,TI
Maria,23,3468,TI
Pedro,34,9931,TI
Pedro,47,7856,TI
Pedro,25,4342,TI
João,31,5477,TI
Carlos,29,6125,TI
João,30,3448,TI
Ana,32,9661,TI
Maria,42,9202,TI
Carlos,25,5091,TI
Ana,45,4493,TI
Carlos,35,6046,TI
Pedro,29,8363,TI
Ana,43,5409,TI
Carlos,28,5273,TI
Pedro,41,3022,TI
Maria,42,4250,TI
Carlos,44,8666,TI
Maria,40,4173,TI
Carlos,59,4417,TI
Pedro,45,9857,TI
Maria,31,5062,TI
Ana,51,9343,TI
Ana,22,5648,TI
Carlos,30,7991,TI
Ana,42,4378,TI
João,39,5630,TI
Pedro,59,5106,TI
Carlos,43,8911,TI
Carlos,24,5241,TI
Ana,51,9731,TI
João,37,9824,TI
Maria,54,5133,TI
João,36,4357,TI
João,44,3426,TI
Ana,23,4745,TI
Carlos,35,7326,TI
Pedro,33,7013,TI
Carlos,36,7179,TI
João,20,9595,TI
Carlos,60,6274,TI
Pedro,49,5643,TI
João,39,3077,TI
João,50,2739,TI
Pedro,25,6586,TI
Carlos,59,3807,TI
Maria,52,6129,TI
Carlos,27,8113,TI
