nome,idade,salario,departamento
Ana,31,7327,RH
João,44,5808,TI
João,57,7238,Financeiro
Pedro,45,9463,TI
Maria,50,8062,TI
Maria,38,9648,Financeiro
João,45,4417,TI
Maria,52,7667,TI
Pedro,53,8857,RH
Pedro,38,8636,RH
Maria,24,6171,RH
Ana,48,5220,RH
João,37,6770,RH
Carlos,56,4353,Financeiro
Ana,34,3308,RH
Ana,25,6963,RH
Maria,28,4699,RH
Carlos,45,9671,RH
Maria,22,9556,TI
Carlos,55,6025,TI
Ana,56,4713,TI
Ana,53,4342,RH
João,52,4732,Financeiro
Ana,57,2977,TI
Ana,26,2623,RH
Pedro,27,6722,RH
Maria,30,3878,RH
Ana,44,5527,Financeiro
Ana,53,3463,Financeiro
Pedro,47,9485,TI
Carlos,50,4989,RH
Carlos,35,2830,Financeiro
Maria,47,5323,RH
João,57,4006,RH
Carlos,54,8997,TI
Ana,35,5774,RH
Maria,48,4581,TI
Carlos,39,5441,Financeiro
Maria,48,4778,TI
Pedro,35,2791,RH
Ana,24,4281,Financeiro
Maria,37,9956,RH
Ana,41,9605,TI
João,27,9271,TI
Carlos,24,6926,Financeiro
Carlos,28,3378,RH
Ana,57,3342,Financeiro
Carlos,42,5830,TI
Ana,43,7892,Financeiro
Ana,45,9388,TI
João,45,8756,RH
Ana,39,5809,TI
João,39,7633,Financeiro
Carlos,48,6500,TI
Carlos,55,4509,TI
Carlos,36,3928,Financeiro
João,22,9198,TI
João,33,4039,TI
Pedro,47,6997,RH
Pedro,38,6150,TI
Maria,36,9923,Financeiro
Carlos,42,3839,TI
Ana,40,9691,TI
João,26,3448,RH
Carlos,46,5008,TI
Pedro,41,8878,RH
João,45,9443,Financeiro
Ana,48,6099,RH
Pedro,58,7902,TI
Maria,39,8299,TI
Ana,25,4417,TI
Pedro,35,4432,RH
Carlos,52,2882,RH
Carlos,32,8407,Financeiro
Maria,60,4999,TI
Carlos,42,8346,RH
Ana,35,6850,RH
Pedro,42,8492,TI
Maria,47,7391,TI
Maria,37,8163,RH
João,44,8183,RH
Pedro,35,8494,TI
João,51,3179,RH
Maria,46,3296,RH
João,40,3003,RH
Ana,59,5705,TI
João,39,8954,Financeiro
Maria,32,9609,TI
Carlos,60,6496,RH
João,56,9524,TI
Maria,41,8174,RH
Pedro,38,4067,RH
Carlos,37,7022,TI
Pedro,36,2668,Financeiro
João,44,5252,RH
Ana,39,8474,TI
Pedro,27,3952,RH
Maria,35,2881,RH
Carlos,60,4298,Financeiro
Maria,34,8096,TI
Carlos,45,4004,RH
João,45,5685,TI
Carlos,47,4995,TI
Carlos,34,5063,RH
João,51,6536,RH
João,22,4441,TI
Ana,52,4413,RH
Pedro,41,8108,Financeiro
João,51,6311,RH
Pedro,39,9877,RH
Carlos,45,8033,RH
Pedro,34,8762,TI
Ana,52,3283,TI
João,56,3408,TI
João,41,4907,TI
Ana,27,5645,Financeiro
Pedro,20,5942,Financeiro
Maria,47,7079,Financeiro
Ana,48,9784,TI
Pedro,37,7997,TI
Pedro,39,4966,Financeiro
Maria,32,9663,RH
Pedro,50,9914,RH
Maria,36,6976,Financeiro
Carlos,51,4458,Financeiro
João,25,9484,RH
Ana,23,3376,RH
Maria,39,3146,TI
Maria,27,3231,TI
Ana,40,5793,TI
Maria,27,7980,Financeiro
João,21,5643,Financeiro
Carlos,47,4738,TI
Carlos,49,6125,TI
Ana,30,3938,Financeiro
Maria,54,4957,TI
Maria,22,5982,RH
Maria,47,2582,Financeiro
João,50,6040,TI
Carlos,28,5667,RH
Ana,43,3051,RH
Maria,48,7555,Financeiro
Pedro,45,6386,RH
Maria,30,3306,Financeiro
João,23,2643,RH
Maria,50,9528,TI
Ana,41,7437,TI
João,39,8754,TI
Ana,30,5099,TI
Maria,49,8704,TI
Carlos,25,4224,Financeiro
Carlos,52,8165,RH
João,22,4969,RH
Carlos,31,6316,RH
Pedro,42,2863,TI
Carlos,52,8687,RH
Maria,31,4101,TI
João,57,5311,TI
Pedro,47,3720,RH
Maria,26,3546,TI
Ana,27,5713,TI
João,44,7027,TI
Maria,31,3117,RH
João,23,3212,RH
João,25,7757,Financeiro
João,40,7522,RH
Maria,20,7716,TI
Ana,50,5525,RH
João,47,8507,RH
Pedro,35,8138,RH
Carlos,45,3308,TI
Carlos,50,9913,RH
Pedro,27,9041,RH
João,20,8995,RH
João,33,4496,TI
Pedro,60,8445,RH
Maria,42,9266,RH
Ana,34,6931,TI
Pedro,56,7407,RH
Maria,20,8544,RH
Maria,50,2755,TI
João,46,6415,RH
João,47,5339,RH
Ana,37,2739,Financeiro
João,31,6445,RH
Ana,25,5050,TI
Ana,44,3391,RH
Carlos,34,4037,Financeiro
Ana,54,5043,Financeiro
Maria,56,6742,TI
Ana,60,9760,Financeiro
João,52,5038,Financeiro
João,29,9331,TI
Ana,56,2925,TI
Maria,54,7267,RH
Carlos,27,6693,Financeiro
João,47,9774,RH
João,31,3517,RH
Maria,45,5180,TI
Pedro,48,7197,RH
Ana,36,6577,RH
Ana,44,5082,RH
Ana,45,5393,RH
Carlos,21,8078,TI
Carlos,31,6657,Financeiro
Maria,21,3399,TI
Carlos,29,8169,RH
João,32,7079,RH
Maria,54,3686,RH
João,34,4978,TI
Maria,21,6500,RH
Pedro,28,3518,RH
Maria,28,3591,RH
Ana,58,7602,TI
Pedro,22,8560,RH
Carlos,29,5314,TI
Pedro,50,7615,RH
João,36,8772,TI
João,22,3875,RH
Ana,44,4597,RH
Ana,58,8565,RH
Maria,25,3712,TI
Maria,49,6000,TI
Pedro,48,2553,TI
Pedro,60,8849,TI
Maria,39,8402,TI
Pedro,32,3474,TI
João,50,3503,TI
Pedro,49,5564,TI
Ana,48,3414,TI
João,45,9313,RH
Ana,34,8670,RH
Maria,59,9168,Financeiro
Ana,54,5450,RH
João,42,4504,TI
Carlos,50,6509,RH
Ana,30,7052,Financeiro
Ana,43,2769,TI
Maria,29,6544,RH
Maria,47,3765,RH
Ana,45,6809,TI
Maria,40,6080,RH
Pedro,56,7697,TI
Maria,54,9287,RH
Ana,44,8602,RH
Pedro,43,9294,TI
Ana,59,7687,TI
João,26,4095,Financeiro
Ana,24,3567,RH
João,48,3591,Financeiro
Ana,57,4937,Financeiro
Carlos,46,5873,RH
Maria,31,9676,RH
Maria,51,2793,Financeiro
João,25,4441,TI
Carlos,52,5418,RH
Pedro,31,5051,RH
Ana,30,2806,TI
Maria,51,4857,TI
João,30,6467,TI
Pedro,30,7564,RH
João,56,5788,TI
Pedro,29,4017,TI
João,49,3445,TI
Carlos,57,8752,RH
Pedro,27,7317,Financeiro
Maria,34,6390,TI
João,55,7541,RH
Ana,20,4258,RH
Carlos,58,4015,Financeiro
Carlos,46,6893,TI
Pedro,24,8906,TI
Pedro,32,4198,RH
Carlos,46,2565,Financeiro
João,35,3613,TI
João,40,7480,TI
João,22,8956,TI
Maria,48,6877,TI
Pedro,60,4815,RH
Ana,21,4680,TI
João,21,9231,Financeiro
Carlos,38,5988,TI
João,49,3585,RH
Pedro,59,5500,Financeiro
Maria,41,7526,RH
Ana,22,9551,Financeiro
Ana,36,9278,RH
Ana,30,9100,RH
Maria,33,6108,RH
Ana,24,6336,RH
Carlos,43,8190,TI
Ana,45,6473,TI
Carlos,33,9623,TI
Pedro,41,9629,RH
Ana,22,6034,TI
Ana,50,2908,TI
Maria,48,8272,RH
Carlos,57,4711,TI
Ana,54,7493,RH
Pedro,20,5416,TI
Carlos,47,2605,RH
Maria,59,5131,TI
João,50,6564,TI
Ana,45,9855,RH
Maria,26,5896,RH
Maria,58,4488,TI
João,32,3744,RH
João,39,6640,TI
João,25,8636,RH
Carlos,42,7859,RH
Carlos,25,6551,TI
Maria,35,6085,TI
João,28,3716,TI
Pedro,54,9121,RH
João,42,6774,Financeiro
Maria,47,3709,RH
Ana,32,7679,RH
João,40,2840,Financeiro
Pedro,24,3033,RH
Pedro,54,4507,RH
Ana,32,6710,Financeiro
Maria,35,5988,TI
Ana,54,5145,Financeiro
Ana,42,3370,TI
Pedro,26,4943,Financeiro
João,60,4223,Financeiro
Ana,25,4367,TI
Carlos,20,5332,TI
Ana,47,3545,Financeiro
Pedro,59,4323,RH
João,29,4096,RH
Ana,57,6009,RH
João,20,9854,RH
Carlos,47,4594,RH
Ana,31,7829,Financeiro
Carlos,39,7731,RH
Ana,27,9796,RH
Ana,39,6040,TI
Ana,44,9258,TI
Maria,30,6710,TI
Ana,44,5548,Financeiro
Maria,34,5934,RH
Ana,33,9199,RH
Carlos,37,2718,TI
Ana,53,5305,TI
Pedro,38,9330,RH
Maria,43,8159,Financeiro
Pedro,53,6319,TI
Pedro,59,4678,RH
João,28,5284,RH
Pedro,56,7939,RH
Pedro,53,9619,RH
Carlos,32,3315,RH
Pedro,37,9082,Financeiro
Ana,45,5176,RH
Carlos,54,4716,Financeiro
Maria,22,6905,Financeiro
Pedro,43,3025,TI
João,55,8172,RH
João,45,7095,RH
Ana,60,3279,RH
Ana,36,6194,RH
Maria,39,3029,Financeiro
João,33,9654,Financeiro
Maria,49,8917,TI
Maria,44,7835,RH
Ana,48,5504,Financeiro
Pedro,47,8869,TI
Maria,46,9549,RH
Carlos,32,6738,RH
Carlos,27,4873,RH
Maria,26,6634,Financeiro
Maria,26,7019,TI
João,43,8164,Financeiro
Ana,36,8094,RH
João,26,4042,RH
Carlos,53,7400,Financeiro
João,48,7521,RH
Carlos,34,8452,RH
Ana,46,9772,TI
Maria,22,8635,RH
Ana,50,7409,TI
Pedro,27,2545,RH
Pedro,37,5130,TI
Carlos,55,7740,Financeiro
Pedro,24,4741,TI
Ana,58,5334,RH
João,44,2933,RH
João,54,7544,RH
Pedro,41,5823,TI
Carlos,60,7054,RH
Pedro,31,9753,Financeiro
Ana,52,5704,RH
João,43,5645,RH
Maria,54,4470,Financeiro
Ana,60,5061,TI
João,55,5540,RH
Ana,59,4054,TI
João,60,4835,Financeiro
Ana,41,3294,TI
João,43,8127,RH
Pedro,29,9059,TI
Ana,49,2741,Financeiro
Pedro,55,6821,TI
João,60,6546,RH
Pedro,54,7040,TI
Ana,50,3586,Financeiro
Maria,30,4407,Financeiro
Ana,35,6838,TI
Maria,28,5121,RH
Carlos,48,3621,RH
João,21,5777,RH
Pedro,21,8955,RH
Carlos,48,6260,RH
Pedro,58,5197,RH
Carlos,58,4682,TI
Carlos,52,5729,TI
Carlos,32,9869,Financeiro
João,34,5057,Financeiro
Ana,45,9005,RH
João,35,6268,TI
Carlos,47,8945,TI
Maria,23,3700,TI
Maria,25,2802,TI
Pedro,55,3858,TI
Ana,55,4625,RH
Carlos,39,9534,TI
Maria,52,7506,RH
Pedro,38,6455,TI
João,27,3141,TI
João,28,3036,RH
João,39,3258,TI
Ana,55,8977,RH
Carlos,56,8374,TI
Carlos,29,4164,RH
Carlos,39,7088,TI
João,27,8946,Financeiro
Pedro,39,6241,RH
João,33,4693,RH
Pedro,60,8990,RH
Ana,42,3901,RH
Maria,24,4395,RH
Ana,54,6042,RH
Carlos,54,7477,TI
Ana,55,8219,TI
Carlos,51,6503,TI
Ana,52,6550,Financeiro
Carlos,27,4760,TI
Maria,59,5501,RH
Maria,31,5481,TI
João,47,3071,Financeiro
Maria,57,5351,RH
Carlos,41,5616,TI
Pedro,27,6680,RH
Pedro,36,4441,TI
Maria,41,9713,TI
Carlos,45,5101,RH
Pedro,52,5306,RH
João,23,5953,Financeiro
João,57,7795,TI
Pedro,23,5997,Financeiro
Pedro,31,5825,RH
João,35,9911,RH
Carlos,29,3530,TI
Carlos,41,3400,Financeiro
Maria,41,7457,Financeiro
Maria,57,9774,Financeiro
Pedro,20,7527,TI
Pedro,25,3372,TI
Maria,44,4961,TI
Maria,23,7834,TI
Maria,51,8967,TI
Maria,29,4295,RH
Carlos,26,2506,RH
Maria,26,4999,RH
Pedro,36,4600,TI
João,27,4856,Financeiro
Maria,37,5475,TI
Carlos,31,2849,Financeiro
João,31,9652,RH
Maria,45,5634,Financeiro
João,21,3356,Financeiro
Pedro,20,5400,RH
Ana,27,2652,RH
Pedro,51,9254,TI
Carlos,36,7952,RH
João,52,4207,TI
Maria,33,4887,RH
Carlos,38,8932,RH
Maria,49,6173,TI
João,37,9007,TI
Ana,43,9899,Financeiro
Maria,29,9081,RH
Ana,46,7641,TI
Ana,36,9402,Financeiro
Maria,30,3354,RH
Carlos,22,6554,RH
Ana,58,4702,RH
Maria,60,4316,TI
Carlos,38,8905,Financeiro
Ana,58,5878,RH
Pedro,40,6256,TI
Ana,53,9301,TI
Ana,57,8810,Financeiro
Carlos,39,7302,TI
Maria,48,8354,TI
Carlos,27,5163,RH
Pedro,25,4469,RH
Pedro,38,4166,TI
Carlos,20,8574,RH
João,49,6641,RH
João,47,3787,TI
João,40,4517,TI
João,20,5384,RH
Pedro,59,3133,RH
Maria,57,3651,TI
Carlos,44,5131,TI
Ana,55,3817,Financeiro
João,27,9122,Financeiro
Pedro,34,9013,RH
Carlos,26,3717,RH
João,32,3027,TI
Maria,47,9482,Financeiro
João,21,7700,Financeiro
Ana,39,5747,TI
Ana,22,4314,RH
João,48,8015,Financeiro
Carlos,47,6564,TI
Carlos,38,2644,RH
Ana,46,3451,TI
João,52,7757,RH
Pedro,35,3345,RH
Maria,41,7637,TI
Maria,42,5761,TI
Maria,44,6441,RH
João,21,7251,TI
Ana,22,2892,TI
Ana,34,2985,RH
Ana,36,8576,Financeiro
Pedro,53,2613,TI
Pedro,27,4486,TI
Maria,50,7508,RH
Maria,48,8181,RH
João,36,5104,Financeiro
Pedro,53,6190,TI
Ana,56,5164,RH
Maria,33,4340,TI
Ana,36,3217,TI
Pedro,40,3952,Financeiro
Maria,52,3493,TI
Maria,32,7894,TI
Pedro,47,6277,TI
Carlos,28,2868,RH
Maria,41,7763,RH
Carlos,22,3149,TI
Carlos,57,6567,Financeiro
Carlos,58,6167,RH
Maria,23,6531,Financeiro
João,23,6926,TI
Carlos,28,9953,RH
João,56,2562,TI
João,38,7155,RH
Pedro,21,5304,RH
João,48,4829,RH
Ana,52,5847,TI
Pedro,30,9192,TI
Pedro,40,7331,Financeiro
Ana,32,6986,RH
Ana,45,7912,TI
Pedro,21,6510,RH
Carlos,22,5148,TI
Pedro,58,8866,Financeiro
Carlos,58,9903,TI
Pedro,55,8774,RH
Pedro,59,3386,TI
Carlos,31,3981,TI
Ana,39,7628,TI
Carlos,54,9477,TI
Pedro,26,6089,RH
Pedro,33,5133,RH
Carlos,28,5260,RH
Pedro,24,7317,RH
Ana,31,3091,Financeiro
Maria,26,4181,TI
Carlos,27,9197,TI
Pedro,34,5035,TI
Pedro,20,7281,TI
Maria,26,6470,RH
Ana,46,3870,RH
Maria,23,3606,TI
Pedro,58,6689,TI
Maria,34,4572,TI
Ana,49,2509,TI
Pedro,24,7810,TI
Carlos,21,6689,RH
Pedro,24,3624,TI
Carlos,37,3013,Financeiro
Ana,44,7528,RH
Ana,46,9680,Financeiro
João,30,9250,Financeiro
Ana,29,7964,RH
Ana,25,6667,TI
Ana,26,6737,Financeiro
Maria,55,3068,Financeiro
Ana,54,9179,TI
Maria,29,9160,TI
Pedro,22,3623,TI
Maria,24,2915,TI
Pedro,36,6339,RH
Maria,38,4370,RH
João,22,5193,TI
Maria,24,8143,Financeiro
Ana,51,8890,TI
João,56,3675,RH
Carlos,21,2883,Financeiro
Carlos,26,9310,TI
João,34,9813,Financeiro
Carlos,21,9878,RH
Carlos,44,7910,TI
João,31,2821,RH
Ana,21,6008,RH
Maria,49,8100,RH
João,22,8569,TI
João,50,8976,TI
Pedro,35,9740,RH
João,31,3027,RH
Carlos,60,4497,RH
Maria,32,9893,RH
Ana,34,8603,Financeiro
João,60,4396,TI
João,47,8395,TI
Carlos,38,2587,Financeiro
Pedro,52,6388,TI
Ana,48,7559,TI
Maria,56,7228,RH
Pedro,26,7524,TI
Maria,27,9540,RH
Carlos,50,4603,TI
Carlos,31,8975,RH
João,41,8362,RH
Pedro,54,6322,RH
João,35,5596,TI
Ana,37,9786,Financeiro
Pedro,25,8766,TI
Pedro,37,9891,TI
Pedro,20,7964,TI
Carlos,21,3613,RH
João,31,3527,RH
Carlos,55,8637,TI
João,37,8817,Financeiro
Carlos,40,7057,RH
Pedro,54,5807,TI
João,30,8534,RH
Maria,43,3681,Financeiro
Maria,29,7866,Financeiro
Ana,57,2535,RH
Carlos,23,6937,RH
Maria,59,8657,TI
João,43,3190,RH
Carlos,28,2706,RH
Maria,51,7519,RH
Carlos,46,3730,TI
Carlos,23,8273,RH
Maria,21,8464,TI
Maria,48,3149,TI
Maria,44,8114,TI
Ana,35,5215,TI
Carlos,55,7763,RH
Maria,59,6545,TI
João,29,2938,TI
Carlos,28,3896,RH
Carlos,33,9459,TI
Pedro,43,5413,RH
Carlos,44,5295,TI
Pedro,33,3119,TI
João,35,7067,RH
Carlos,53,3947,TI
Maria,49,9032,TI
Ana,21,3950,Financeiro
Pedro,49,5721,TI
Carlos,33,9677,RH
João,26,7228,RH
Carlos,23,9552,TI
João,53,6821,TI
Maria,27,3432,TI
Ana,41,5139,RH
Carlos,44,5239,Financeiro
Ana,43,7444,TI
Carlos,43,2707,Financeiro
Carlos,49,7570,RH
Maria,46,4131,Financeiro
Carlos,24,6750,RH
João,25,8539,RH
Maria,41,4425,RH
Maria,34,3742,TI
Carlos,22,5449,RH
Carlos,20,7793,RH
Ana,53,7400,TI
Pedro,29,9815,Financeiro
Carlos,30,2969,TI
Carlos,53,7191,TI
Pedro,43,9746,RH
Carlos,37,4422,RH
Ana,29,3091,Financeiro
Ana,28,6388,Financeiro
Ana,50,3351,RH
João,23,8686,RH
Ana,54,8726,TI
Ana,50,4760,Financeiro
Pedro,38,7988,TI
Pedro,51,6909,RH
João,36,3815,TI
Maria,57,6689,Financeiro
Maria,41,5886,TI
Carlos,54,5584,TI
Pedro,38,7645,RH
Maria,43,5610,Financeiro
Ana,47,8709,TI
Ana,46,8017,RH
Maria,51,3872,TI
Maria,54,7227,Financeiro
Carlos,25,9118,TI
Ana,30,2922,TI
Ana,58,3331,RH
Ana,46,5400,TI
Maria,26,8131,TI
Carlos,20,3832,Financeiro
Pedro,53,8673,TI
João,36,9204,Financeiro
Pedro,45,6910,Financeiro
Ana,20,7701,Financeiro
Carlos,41,8676,Financeiro
Carlos,48,7969,TI
Pedro,51,8667,TI
Pedro,47,8846,RH
Ana,38,4724,TI
Carlos,57,5138,TI
Pedro,59,7204,TI
Maria,36,3907,Financeiro
Maria,53,6790,Financeiro
Carlos,24,4420,RH
Pedro,44,4078,TI
Pedro,25,6435,RH
Ana,36,2629,RH
Carlos,23,8878,TI
João,53,3835,TI
Ana,55,3406,RH
João,43,8092,Financeiro
Carlos,45,7158,RH
Ana,59,3567,Financeiro
João,60,3204,TI
Carlos,24,6499,RH
Carlos,29,7662,RH
Ana,36,4175,RH
Carlos,60,5919,TI
Pedro,48,7149,Financeiro
Carlos,54,9419,RH
João,30,9971,TI
João,37,5899,RH
João,54,5313,TI
Carlos,47,2732,Financeiro
Maria,48,5630,RH
Ana,31,7661,TI
Ana,57,4535,RH
João,25,9978,TI
Carlos,60,4164,RH
Ana,58,5030,TI
João,32,2609,RH
Carlos,27,6671,RH
Pedro,30,8128,RH
Pedro,25,9254,TI
Pedro,44,8727,TI
Ana,45,9944,RH
Carlos,39,9886,TI
Maria,26,3224,TI
Carlos,22,7530,TI
Maria,21,9695,Financeiro
Carlos,20,9890,TI
Maria,30,2812,Financeiro
Maria,60,3211,Financeiro
João,53,9446,RH
Carlos,24,5342,Financeiro
Carlos,44,3281,Financeiro
Maria,45,4824,TI
Maria,21,7888,Financeiro
Pedro,35,8866,RH
Pedro,23,8209,TI
Carlos,28,2695,RH
Pedro,48,7268,TI
Ana,36,6133,TI
Ana,55,9759,RH
Carlos,25,8223,RH
Ana,50,9585,RH
Carlos,22,3898,RH
Pedro,26,9649,RH
Carlos,24,2923,RH
Ana,29,9391,RH
Carlos,33,8099,TI
João,54,9993,TI
Pedro,42,8408,Financeiro
Pedro,24,3304,Financeiro
Maria,21,8332,TI
Carlos,45,6991,TI
Pedro,26,6097,TI
João,31,8042,TI
Carlos,27,7895,RH
Ana,26,9005,RH
Maria,24,5262,Financeiro
Carlos,52,6165,Financeiro
Maria,59,4267,TI
Carlos,42,6700,TI
Pedro,25,7375,RH
Carlos,34,8490,TI
João,55,9841,TI
Maria,58,8240,TI
Maria,37,2746,TI
Pedro,56,6081,RH
Ana,21,3454,RH
João,39,6579,Financeiro
Maria,33,4561,Financeiro
Carlos,42,7032,TI
Maria,40,3137,TI
Ana,21,7443,Financeiro
João,53,6312,TI
Pedro,52,6317,TI
Maria,42,9276,Financeiro
Carlos,49,9147,RH
Pedro,43,8353,TI
Pedro,45,4028,RH
Maria,48,6667,RH
João,26,6387,RH
João,39,9837,Financeiro
Ana,25,9709,RH
Carlos,38,4456,TI
Ana,52,7205,RH
Carlos,47,9583,RH
Carlos,33,9415,Financeiro
Pedro,25,8584,RH
Ana,47,8391,TI
João,32,7580,Financeiro
Carlos,36,3970,RH
João,32,5510,TI
João,21,7803,RH
Maria,29,4194,RH
Maria,60,7434,TI
Carlos,57,3160,RH
Maria,42,9398,RH
Maria,50,8997,RH
Pedro,49,2779,RH
Maria,52,3507,RH
Ana,58,7404,RH
João,23,7099,RH
João,33,7362,Financeiro
Pedro,20,7323,RH
Pedro,44,3920,Financeiro
Carlos,54,8905,RH
João,37,4089,RH
Pedro,42,6951,RH
Maria,21,4147,RH
Pedro,42,7785,RH
Pedro,40,6892,RH
Ana,49,4987,RH
João,41,9581,TI
Ana,33,3633,TI
Maria,28,6835,Financeiro
Carlos,31,4514,RH
João,39,3798,RH
João,25,3230,RH
Ana,22,3023,TI
Maria,56,8093,RH
Carlos,50,9786,TI
Carlos,40,6027,TI
Ana,50,8180,RH
Ana,21,8364,TI
Carlos,52,5972,TI
Carlos,49,7147,TI
Pedro,58,9019,TI
Ana,43,6120,TI
Maria,28,3693,Financeiro
Ana,58,7304,RH
João,36,4097,RH
João,60,8045,Financeiro
Carlos,38,2849,RH
Ana,54,4832,RH
João,51,6501,Financeiro
Carlos,57,7839,Financeiro
Maria,30,4446,RH
Carlos,22,8223,RH
Maria,22,5748,TI
Maria,55,9005,TI
Ana,21,9909,TI
Ana,44,7626,RH
Pedro,30,5483,RH
Ana,22,6980,TI
Maria,57,4004,TI
Pedro,27,4700,RH
João,38,2664,TI
Pedro,27,5306,RH
Ana,40,9513,RH
Maria,46,5667,TI
Ana,40,3543,TI
João,29,5218,TI
Maria,27,7287,RH
João,29,6473,RH
João,32,6823,Financeiro
João,54,8697,TI
Pedro,52,7174,TI
Maria,20,4443,RH
Ana,39,7620,TI
Maria,28,3817,Financeiro
Maria,29,6357,TI
Maria,56,7293,RH
Ana,27,7857,Financeiro
Maria,42,5327,TI
João,29,9491,Financeiro
João,45,2850,TI
João,35,5049,Financeiro
João,39,9157,RH
João,50,9077,TI
Pedro,53,5633,TI
Carlos,29,4545,RH
Pedro,32,5292,TI
Ana,28,8374,TI
João,27,7765,RH
Ana,49,8701,RH
Ana,40,6072,RH
Ana,60,8840,RH
Ana,25,6897,TI
Ana,54,4317,TI
Maria,36,6721,TI
Pedro,42,9283,TI
Ana,28,8803,RH
Carlos,40,3522,TI
Carlos,37,7706,Financeiro
Pedro,44,3101,TI
Carlos,24,7866,TI
Pedro,60,9883,TI
Pedro,43,6036,TI
Ana,41,4922,TI
João,34,3960,RH
Ana,24,8887,RH
Carlos,60,3004,TI
Ana,23,3083,TI
João,43,2897,RH
Ana,55,4611,Financeiro
Ana,42,8079,TI
João,20,3932,Financeiro
Ana,50,6803,TI
Pedro,39,5822,TI
Pedro,27,9693,Financeiro
Maria,59,4305,Financeiro
Ana,41,3358,RH
Pedro,41,7636,TI
Carlos,52,8912,RH
Ana,32,2941,TI
Carlos,49,3573,TI
João,49,7842,TI
Ana,32,8993,RH
Maria,29,9087,TI
Pedro,37,9058,Financeiro
Ana,55,4538,TI
Ana,20,8923,TI
Ana,39,5389,RH
Carlos,59,6795,Financeiro
Maria,52,7142,TI
Maria,49,8448,Financeiro
Pedro,21,8088,RH
Carlos,52,9975,RH
Maria,39,9921,Financeiro
Maria,30,7930,TI
Ana,37,4814,TI
Ana,58,5165,Financeiro
Carlos,40,9104,TI
João,49,9740,RH
Maria,50,4677,Financeiro
Pedro,27,4856,Financeiro
Maria,34,6920,TI
Carlos,31,9034,RH
Maria,40,7956,Financeiro
João,36,8525,Financeiro
Maria,43,8886,Financeiro
Carlos,46,9410,TI
Ana,45,2733,TI
João,31,3446,RH
Pedro,25,8432,RH
Pedro,36,9528,Financeiro
Pedro,40,4091,TI
Pedro,30,7292,RH
Maria,31,4570,TI
João,54,5576,TI
Carlos,21,7998,TI
João,26,7374,TI
Carlos,45,9863,TI
Carlos,28,9184,TI
Pedro,24,7432,RH
Pedro,23,6435,RH
Maria,47,9827,TI
Pedro,58,8603,TI
João,34,6901,RH
Ana,53,9833,Financeiro
Ana,49,3377,Financeiro
Ana,38,4285,RH
Carlos,58,8544,TI
Ana,37,5748,RH
Ana,33,5417,RH
João,29,3378,RH
Ana,21,8923,TI
Maria,49,9407,TI
Pedro,42,3038,RH
Pedro,33,9170,Financeiro
Ana,35,8565,TI
Ana,31,8369,RH
Carlos,30,8297,RH
Maria,36,6201,RH
Carlos,52,7595,TI
João,53,8586,TI
Pedro,48,4964,TI
Pedro,23,9330,TI
Carlos,36,5587,TI
Pedro,25,3138,TI
Ana,58,8570,Financeiro
João,36,4574,TI
Carlos,30,3840,RH
Ana,51,8821,TI
João,31,2840,Financeiro
Pedro,43,8031,TI
Maria,32,3905,RH
Ana,38,4164,TI
Pedro,25,4849,RH
Ana,34,3829,TI
João,40,9006,Financeiro
Maria,58,6477,RH
Ana,23,8841,RH
Ana,32,8508,TI
Pedro,38,7222,Financeiro
Maria,40,8036,Financeiro
João,38,9202,TI
Maria,34,3957,Financeiro
Carlos,50,5951,RH
João,30,5979,TI
Carlos,38,5870,TI
Maria,53,6750,Financeiro
Pedro,26,2784,Financeiro
Pedro,52,8502,TI
João,52,3117,RH
Maria,36,7024,Financeiro
Maria,27,7333,TI
Maria,45,8893,Financeiro
Pedro,55,3982,RH
João,39,5693,RH
João,25,7232,RH
Maria,28,7318,RH
João,45,9340,Financeiro
João,25,7018,Financeiro
Pedro,58,6832,RH
Pedro,23,9734,RH
Pedro,57,3704,RH
Pedro,54,9417,Financeiro
Pedro,60,8363,TI
João,28,9128,RH
Ana,32,8018,TI
Maria,45,4209,RH
Carlos,36,6272,RH
Maria,23,4628,TI
Carlos,54,5084,Financeiro
Maria,52,6876,TI
Maria,60,8960,Financeiro
Ana,47,7378,RH
Maria,51,3834,TI
Carlos,42,5635,TI
Carlos,21,5643,RH
Pedro,35,6808,RH
Carlos,32,8867,RH
Ana,58,4853,TI
João,21,7452,TI
Pedro,49,2875,RH
Pedro,35,4076,RH
Maria,57,7139,RH
Pedro,60,6569,RH
Pedro,31,5032,RH
Carlos,38,3078,RH
Pedro,20,5763,TI
João,37,4741,RH
Ana,53,8759,Financeiro
Ana,31,6111,Financeiro
Carlos,28,8832,RH
Carlos,56,3998,RH
Carlos,45,4128,TI
Pedro,28,3444,RH
João,22,9398,Financeiro
Pedro,26,9129,TI
Maria,31,9462,TI
Pedro,49,4183,TI
Maria,37,5732,RH
João,53,2772,RH
Ana,35,6871,TI
Maria,59,9417,Financeiro
João,50,6044,TI
Carlos,37,2528,TI
Ana,35,8830,RH
João,48,8958,RH
Maria,36,5524,TI
Carlos,28,3400,RH
Carlos,50,3979,RH
Carlos,32,6244,TI
Maria,38,9952,TI
João,58,6040,RH
Ana,49,8177,RH
Ana,47,3776,Financeiro
Ana,50,4154,RH
Maria,55,4441,TI
