nome,idade,salario,departamento
João,21,3141,Financeiro
Pedro,57,6945,Financeiro
Maria,35,2686,Financeiro
Ana,24,5850,Financeiro
Ana,32,2681,Financeiro
Carlos,21,3153,Financeiro
Ana,43,4574,Financeiro
Carlos,32,9935,Financeiro
Pedro,56,6119,Financeiro
João,42,4117,Financeiro
Pedro,23,8446,Financeiro
Maria,39,7021,Financeiro
Ana,42,4477,Financeiro
Carlos,53,2989,Financeiro
João,37,9677,Financeiro
Pedro,59,4488,Financeiro
Carlos,41,7602,Financeiro
João,41,9636,Financeiro
Pedro,53,4276,Financeiro
Carlos,59,4726,Financeiro
Pedro,22,6856,Financeiro
Maria,37,7125,Financeiro
Carlos,46,7981,Financeiro
Ana,26,6977,Financeiro
Maria,32,3821,Financeiro
Ana,24,4017,Financeiro
João,55,8231,Financeiro
Ana,20,6583,Financeiro
Carlos,21,7364,Financeiro
João,20,8320,Financeiro
João,46,9928,Financeiro
Ana,55,6107,Financeiro
Carlos,20,9090,Financeiro
Ana,60,7184,Financeiro
Carlos,60,4406,Financeiro
João,58,4462,Financeiro
João,24,7962,Financeiro
João,24,9427,Financeiro
Carlos,42,5007,Financeiro
Maria,51,4928,Financeiro
João,58,3305,Financeiro
Ana,25,9941,Financeiro
Maria,44,5433,Financeiro
João,51,5404,Financeiro
Ana,34,4329,Financeiro
Ana,43,3699,Financeiro
Maria,43,4830,Financeiro
Carlos,49,5851,Financeiro
Carlos,50,4744,Financeiro
Ana,22,8335,Financeiro
Ana,52,7159,Financeiro
Carlos,31,3079,Financeiro
Maria,36,7557,Financeiro
João,27,4493,Financeiro
Carlos,39,3976,Financeiro
Carlos,55,7035,Financeiro
João,37,5765,Financeiro
Maria,23,2892,Financeiro
João,59,6416,Financeiro
Pedro,27,5566,Financeiro
Carlos,55,6171,Financeiro
Pedro,37,8290,Financeiro
Maria,39,10000,Financeiro
João,37,2921,Financeiro
João,20,9827,Financeiro
Carlos,38,8401,Financeiro
João,24,4558,Financeiro
João,30,7939,Financeiro
João,44,6055,Financeiro
Ana,57,9292,Financeiro
Carlos,41,2762,Financeiro
Carlos,25,8357,Financeiro
João,32,3360,Financeiro
Ana,23,3924,Financeiro
Pedro,46,9672,Financeiro
Carlos,21,3969,Financeiro
João,25,6103,Financeiro
João,45,9103,Financeiro
João,56,9705,Financeiro
João,33,9286,Financeiro
Carlos,29,8593,Financeiro
Carlos,32,3388,Financeiro
Carlos,25,6653,Financeiro
Maria,51,9579,Financeiro
Carlos,30,7124,Financeiro
Carlos,23,7312,Financeiro
Pedro,34,7122,Financeiro
Carlos,43,6766,Financeiro
Ana,21,5965,Financeiro
João,29,3204,Financeiro
Carlos,45,9110,Financeiro
Maria,37,6282,Financeiro
Pedro,60,6922,Financeiro
Maria,40,8342,Financeiro
Maria,29,7496,Financeiro
João,48,8936,Financeiro
João,26,3112,Financeiro
Pedro,33,4903,Financeiro
Pedro,40,4343,Financeiro
Pedro,41,5154,Financeiro
Maria,37,5010,Financeiro
Carlos,39,4278,Financeiro
Pedro,20,3516,Financeiro
Maria,60,4563,Financeiro
Pedro,30,6648,Financeiro
Carlos,37,3238,Financeiro
Ana,49,3744,Financeiro
Maria,45,6448,Financeiro
João,40,2526,Financeiro
Maria,44,6668,Financeiro
Ana,24,9135,Financeiro
Maria,52,6544,Financeiro
Pedro,58,3769,Financeiro
João,30,6716,Financeiro
Ana,57,4932,Financeiro
João,24,2555,Financeiro
João,40,7014,Financeiro
Ana,49,3550,Financeiro
João,41,4930,Financeiro
Pedro,56,9937,Financeiro
Ana,30,6512,Financeiro
Ana,26,4744,Financeiro
Ana,56,3312,Financeiro
Ana,22,3822,Financeiro
Ana,53,6477,Financeiro
Pedro,38,4717,Financeiro
Pedro,49,4559,Financeiro
Pedro,42,7384,Financeiro
Pedro,36,4926,Financeiro
João,42,6774,Financeiro
João,48,8015,Financeiro
Maria,47,6646,Financeiro
Carlos,37,7826,Financeiro
João,32,4689,Financeiro
Carlos,26,5868,Financeiro
Ana,20,9976,Financeiro
Carlos,39,3066,Financeiro
Ana,55,5261,Financeiro
Ana,53,8272,Financeiro
Pedro,38,9550,Financeiro
Pedro,54,9225,Financeiro
Ana,36,7691,Financeiro
Pedro,52,8166,Financeiro
Pedro,21,3790,Financeiro
João,27,9569,Financeiro
Ana,21,9236,Financeiro
Pedro,56,8107,Financeiro
Ana,41,8669,Financeiro
Ana,59,6221,Financeiro
Pedro,58,4589,Financeiro
Ana,40,9779,Financeiro
Carlos,33,7722,Financeiro
Carlos,39,5763,Financeiro
Maria,41,9441,Financeiro
Ana,28,7536,Financeiro
Carlos,48,9074,Financeiro
João,60,6105,Financeiro
João,58,6328,Financeiro
Pedro,30,6365,Financeiro
Pedro,32,2523,Financeiro
Carlos,31,5897,Financeiro
João,26,6093,Financeiro
Maria,34,4053,Financeiro
Carlos,38,6746,Financeiro
Ana,29,9396,Financeiro
Pedro,41,4551,Financeiro
Ana,20,8452,Financeiro
Pedro,28,4518,Financeiro
Carlos,43,8253,Financeiro
Ana,60,4058,Financeiro
Maria,23,6514,Financeiro
Pedro,55,5439,Financeiro
Maria,49,3813,Financeiro
Carlos,26,7954,Financeiro
Ana,33,5126,Financeiro
Carlos,57,9792,Financeiro
Pedro,21,8718,Financeiro
João,29,5775,Financeiro
Maria,27,3392,Financeiro
Ana,34,9195,Financeiro
Maria,41,8919,Financeiro
Pedro,44,8336,Financeiro
Pedro,29,7028,Financeiro
Carlos,26,9801,Financeiro
João,42,8368,Financeiro
Pedro,48,5036,Financeiro
João,36,8894,Financeiro
Carlos,49,9980,Financeiro
Carlos,55,4563,Financeiro
Carlos,52,8209,Financeiro
Maria,34,6479,Financeiro
Maria,44,2668,Financeiro
Maria,44,8103,Financeiro
Maria,59,3122,Financeiro
Carlos,35,8971,Financeiro
João,29,4799,Financeiro
Pedro,28,4667,Financeiro
Ana,45,9348,Financeiro
Pedro,25,6185,Financeiro
João,45,9408,Financeiro
João,50,3160,Financeiro
Ana,23,5510,Financeiro
Pedro,33,3362,Financeiro
Pedro,49,5909,Financeiro
Maria,39,8169,Financeiro
João,29,8351,Financeiro
Ana,51,5914,Financeiro
João,34,5450,Financeiro
Ana,34,8961,Financeiro
João,60,9595,Financeiro
Pedro,34,6988,Financeiro
João,49,8225,Financeiro
Maria,50,3893,Financeiro
Carlos,28,4423,Financeiro
João,36,9486,Financeiro
Ana,58,9985,Financeiro
João,41,6179,Financeiro
Ana,21,9668,Financeiro
Pedro,36,7493,Financeiro
Maria,40,8404,Financeiro
Carlos,48,5102,Financeiro
Carlos,46,3709,Financeiro
Pedro,31,9202,Financeiro
Carlos,20,7447,Financeiro
Ana,39,5137,Financeiro
Pedro,59,7229,Financeiro
João,26,5045,Financeiro
Pedro,58,8866,Financeiro
Pedro,27,4856,Financeiro
Maria,55,7235,Financeiro
João,29,7877,Financeiro
Pedro,43,6226,Financeiro
Maria,43,2964,Financeiro
João,49,4354,Financeiro
Maria,25,6201,Financeiro
Carlos,29,3279,Financeiro
Carlos,37,5180,Financeiro
João,30,7526,Financeiro
Pedro,31,2618,Financeiro
Carlos,47,8648,Financeiro
Ana,52,2736,Financeiro
Carlos,57,4612,Financeiro
Pedro,37,5296,Financeiro
Ana,43,7162,Financeiro
João,58,9381,Financeiro
Carlos,35,7335,Financeiro
Ana,35,3908,Financeiro
João,51,7357,Financeiro
Pedro,23,3008,Financeiro
Pedro,56,9934,Financeiro
Carlos,20,8899,Financeiro
Carlos,38,9683,Financeiro
Pedro,33,5657,Financeiro
Ana,24,8084,Financeiro
João,52,9122,Financeiro
Maria,36,5998,Financeiro
Pedro,26,5450,Financeiro
Ana,58,2723,Financeiro
Maria,42,7548,Financeiro
Maria,43,3185,Financeiro
João,41,7566,Financeiro
Maria,28,9732,Financeiro
Ana,49,8361,Financeiro
Ana,45,2509,Financeiro
Ana,22,8299,Financeiro
Maria,59,3559,Financeiro
Maria,38,2806,Financeiro
Ana,56,4685,Financeiro
Pedro,27,3730,Financeiro
Ana,60,8865,Financeiro
Pedro,33,2710,Financeiro
João,52,3220,Financeiro
Maria,43,9896,Financeiro
João,34,8646,Financeiro
Maria,55,3024,Financeiro
Ana,55,4603,Financeiro
Carlos,33,8550,Financeiro
Carlos,41,5430,Financeiro
Pedro,54,3114,Financeiro
Ana,51,3118,Financeiro
João,42,3885,Financeiro
Pedro,51,3085,Financeiro
João,30,6120,Financeiro
Ana,48,4011,Financeiro
João,52,5798,Financeiro
Pedro,21,4556,Financeiro
João,27,2858,Financeiro
Carlos,58,8834,Financeiro
Ana,59,3477,Financeiro
Carlos,51,9914,Financeiro
Carlos,32,8441,Financeiro
João,60,5777,Financeiro
Ana,28,7658,Financeiro
Carlos,41,5238,Financeiro
Ana,59,5394,Financeiro
Pedro,37,7083,Financeiro
Carlos,43,5007,Financeiro
João,45,2851,Financeiro
Ana,27,4080,Financeiro
Ana,22,9871,Financeiro
Ana,56,3749,Financeiro
Maria,27,4977,Financeiro
Pedro,45,4795,Financeiro
Ana,22,5075,Financeiro
Carlos,48,8505,Financeiro
Carlos,23,8469,Financeiro
Ana,39,3092,Financeiro
Pedro,23,8175,Financeiro
Ana,39,2841,Financeiro
Maria,55,6868,Financeiro
João,53,4831,Financeiro
Pedro,48,9894,Financeiro
Ana,60,4363,Financeiro
Carlos,40,9047,Financeiro
Maria,52,2801,Financeiro
Maria,39,6115,Financeiro
Ana,36,3884,Financeiro
Carlos,35,9859,Financeiro
João,56,6131,Financeiro
Carlos,56,2869,Financeiro
Carlos,32,3742,Financeiro
Pedro,54,8833,Financeiro
Carlos,33,8577,Financeiro
Maria,20,8188,Financeiro
Pedro,53,8399,Financeiro
João,27,6751,Financeiro
Carlos,58,8939,Financeiro
João,41,6022,Financeiro
Ana,54,3308,Financeiro
Maria,40,3706,Financeiro
Maria,26,9559,Financeiro
Carlos,36,8939,Financeiro
João,59,2643,Financeiro
Maria,45,6612,Financeiro
Carlos,41,5760,Financeiro
Carlos,57,7170,Financeiro
Ana,42,6503,Financeiro
Ana,29,5169,Financeiro
Ana,56,5428,Financeiro
Ana,49,2730,Financeiro
Ana,53,3463,Financeiro
Ana,33,3150,Financeiro
Ana,22,4746,Financeiro
Carlos,58,6452,Financeiro
Maria,50,9051,Financeiro
Pedro,28,3932,Financeiro
Ana,42,5071,Financeiro
Ana,49,9236,Financeiro
João,31,7285,Financeiro
Maria,33,8427,Financeiro
Ana,22,7215,Financeiro
Pedro,51,9002,Financeiro
Maria,50,2531,Financeiro
Carlos,56,2501,Financeiro
Carlos,41,7378,Financeiro
Carlos,21,4733,Financeiro
Pedro,46,5696,Financeiro
Pedro,31,9701,Financeiro
Ana,36,5857,Financeiro
Ana,42,6377,Financeiro
João,59,9219,Financeiro
João,54,2910,Financeiro
Carlos,38,6983,Financeiro
João,20,7900,Financeiro
Maria,25,2684,Financeiro
João,20,3224,Financeiro
João,28,9617,Financeiro
Maria,41,9513,Financeiro
Ana,28,8373,Financeiro
Maria,48,4074,Financeiro
Maria,24,5898,Financeiro
João,50,4678,Financeiro
Maria,35,2948,Financeiro
Pedro,41,3822,Financeiro
Maria,60,6184,Financeiro
João,49,6257,Financeiro
Ana,34,8368,Financeiro
João,23,3564,Financeiro
Maria,34,2609,Financeiro
João,52,9137,Financeiro
Carlos,38,6718,Financeiro
Ana,51,3243,Financeiro
Ana,22,5223,Financeiro
Maria,36,9891,Financeiro
Pedro,40,6438,Financeiro
Maria,27,3994,Financeiro
Ana,55,5336,Financeiro
Pedro,31,5262,Financeiro
João,58,5809,Financeiro
Maria,28,9861,Financeiro
Ana,45,2883,Financeiro
Carlos,23,3033,Financeiro
Maria,34,3372,Financeiro
Pedro,20,2689,Financeiro
Ana,56,3614,Financeiro
Pedro,47,7704,Financeiro
Ana,58,4812,Financeiro
João,42,4788,Financeiro
Pedro,49,7487,Financeiro
Ana,28,6625,Financeiro
Pedro,46,5025,Financeiro
João,48,3515,Financeiro
Ana,27,5823,Financeiro
Carlos,51,3423,Financeiro
João,46,7690,Financeiro
João,38,9644,Financeiro
Carlos,34,9711,Financeiro
Maria,53,3402,Financeiro
Carlos,57,9253,Financeiro
Ana,41,9381,Financeiro
Maria,50,9449,Financeiro
Ana,28,3439,Financeiro
João,33,6060,Financeiro
Pedro,20,5672,Financeiro
Ana,54,9807,Financeiro
João,59,5227,Financeiro
João,33,9750,Financeiro
João,46,9327,Financeiro
Pedro,27,7188,Financeiro
Pedro,29,7318,Financeiro
Maria,56,4642,Financeiro
Pedro,28,5685,Financeiro
João,43,5338,Financeiro
Maria,44,3410,Financeiro
Carlos,51,7707,Financeiro
Carlos,55,4616,Financeiro
Ana,24,5406,Financeiro
Maria,57,5673,Financeiro
Carlos,38,9182,Financeiro
Ana,43,8782,Financeiro
Ana,41,3635,Financeiro
Maria,24,3505,Financeiro
Ana,55,3464,Financeiro
Ana,34,7680,Financeiro
Carlos,37,9755,Financeiro
Carlos,37,3295,Financeiro
Carlos,44,8328,Financeiro
Ana,46,8337,Financeiro
João,27,9546,Financeiro
João,52,4732,Financeiro
João,21,5643,Financeiro
Maria,36,7024,Financeiro
Maria,24,2758,Financeiro
Ana,21,3770,Financeiro
João,29,5748,Financeiro
João,58,2505,Financeiro
Pedro,28,3992,Financeiro
Carlos,51,9104,Financeiro
Carlos,36,9723,Financeiro
João,40,3345,Financeiro
Carlos,34,4711,Financeiro
Carlos,43,9785,Financeiro
Carlos,54,4697,Financeiro
João,27,6822,Financeiro
Ana,24,3280,Financeiro
Ana,58,4160,Financeiro
Carlos,44,9227,Financeiro
Carlos,27,3314,Financeiro
Pedro,23,4023,Financeiro
João,40,5515,Financeiro
João,54,8204,Financeiro
João,46,4686,Financeiro
Ana,21,3945,Financeiro
Maria,54,8341,Financeiro
João,26,3848,Financeiro
Maria,44,2815,Financeiro
Maria,46,7570,Financeiro
Carlos,45,4003,Financeiro
João,32,6634,Financeiro
Ana,55,4804,Financeiro
Ana,43,8494,Financeiro
Pedro,32,8173,Financeiro
Carlos,23,3772,Financeiro
Maria,57,9795,Financeiro
Carlos,47,9731,Financeiro
Pedro,60,5257,Financeiro
Ana,57,7870,Financeiro
Ana,45,4132,Financeiro
Carlos,60,9206,Financeiro
João,33,2682,Financeiro
João,21,7136,Financeiro
João,29,4238,Financeiro
Carlos,25,5414,Financeiro
Ana,27,6331,Financeiro
Ana,23,9938,Financeiro
Maria,25,2960,Financeiro
Pedro,40,8509,Financeiro
Carlos,49,3467,Financeiro
Pedro,44,9798,Financeiro
Maria,35,7392,Financeiro
Maria,21,8351,Financeiro
João,40,6041,Financeiro
Carlos,42,3301,Financeiro
Ana,55,6796,Financeiro
Maria,42,4601,Financeiro
Maria,44,4110,Financeiro
João,32,7028,Financeiro
Ana,41,5045,Financeiro
Carlos,40,4674,Financeiro
João,52,3695,Financeiro
Ana,55,7138,Financeiro
João,58,6213,Financeiro
Maria,35,5592,Financeiro
João,25,4922,Financeiro
João,21,3853,Financeiro
Pedro,42,7520,Financeiro
João,33,7992,Financeiro
João,47,3076,Financeiro
Maria,41,3507,Financeiro
Ana,33,2728,Financeiro
Carlos,50,9578,Financeiro
João,31,4663,Financeiro
Maria,31,5683,Financeiro
Ana,54,9096,Financeiro
João,23,3747,Financeiro
Carlos,60,6095,Financeiro
Carlos,57,9147,Financeiro
João,44,6383,Financeiro
João,56,6670,Financeiro
Carlos,31,4991,Financeiro
João,34,7208,Financeiro
Maria,55,9185,Financeiro
Carlos,47,9495,Financeiro
João,22,6162,Financeiro
Pedro,46,4762,Financeiro
Pedro,40,3926,Financeiro
Carlos,51,3353,Financeiro
Carlos,21,3194,Financeiro
Pedro,48,4388,Financeiro
João,21,3092,Financeiro
João,57,4741,Financeiro
Ana,55,3415,Financeiro
Carlos,22,8780,Financeiro
Carlos,39,8805,Financeiro
João,23,7448,Financeiro
João,56,8125,Financeiro
Ana,27,4003,Financeiro
Carlos,30,6503,Financeiro
Ana,41,6219,Financeiro
Maria,51,3912,Financeiro
Pedro,55,3837,Financeiro
Pedro,55,9069,Financeiro
Carlos,24,7230,Financeiro
Maria,33,7487,Financeiro
João,36,7668,Financeiro
Carlos,35,4215,Financeiro
Carlos,31,7685,Financeiro
João,53,5387,Financeiro
João,56,8483,Financeiro
Carlos,25,8440,Financeiro
Ana,20,3661,Financeiro
Carlos,23,3099,Financeiro
João,32,5800,Financeiro
João,26,4915,Financeiro
Pedro,49,4721,Financeiro
Carlos,38,5859,Financeiro
Maria,43,5012,Financeiro
Ana,35,9680,Financeiro
Carlos,50,9132,Financeiro
Pedro,41,9343,Financeiro
Ana,27,7248,Financeiro
João,55,9014,Financeiro
Maria,27,3951,Financeiro
Maria,28,4338,Financeiro
Pedro,46,5242,Financeiro
João,32,3252,Financeiro
Maria,48,8389,Financeiro
Maria,45,9235,Financeiro
Carlos,55,4464,Financeiro
Carlos,49,4857,Financeiro
Carlos,36,9568,Financeiro
Ana,25,3275,Financeiro
João,43,7213,Financeiro
Ana,39,8051,Financeiro
Maria,37,2666,Financeiro
Pedro,49,8206,Financeiro
Carlos,47,2910,Financeiro
João,22,2880,Financeiro
Carlos,53,3874,Financeiro
João,30,6624,Financeiro
Maria,41,4583,Financeiro
Ana,47,7625,Financeiro
Pedro,36,9499,Financeiro
Carlos,26,4279,Financeiro
Ana,21,2974,Financeiro
Pedro,21,5124,Financeiro
João,20,3486,Financeiro
Pedro,21,6174,Financeiro
Pedro,43,3238,Financeiro
Pedro,42,3705,Financeiro
João,24,3551,Financeiro
Maria,59,2568,Financeiro
Ana,46,2998,Financeiro
Carlos,53,6015,Financeiro
Carlos,52,3557,Financeiro
João,48,7802,Financeiro
Maria,58,6850,Financeiro
Maria,50,4145,Financeiro
Carlos,49,9290,Financeiro
Pedro,39,6589,Financeiro
João,41,6282,Financeiro
Maria,57,3837,Financeiro
Pedro,60,5848,Financeiro
Carlos,57,8809,Financeiro
Carlos,20,2531,Financeiro
Pedro,23,5569,Financeiro
Ana,34,7535,Financeiro
Maria,30,5443,Financeiro
João,28,9564,Financeiro
Pedro,38,5819,Financeiro
Ana,23,9082,Financeiro
João,53,8711,Financeiro
Ana,57,4345,Financeiro
Maria,60,5006,Financeiro
Ana,57,6196,Financeiro
João,36,9733,Financeiro
Pedro,35,4336,Financeiro
João,46,9598,Financeiro
Maria,34,8283,Financeiro
Ana,50,5035,Financeiro
Maria,39,8270,Financeiro
Ana,50,7246,Financeiro
João,26,7961,Financeiro
Pedro,30,4035,Financeiro
Ana,30,8476,Financeiro
Carlos,28,4179,Financeiro
João,23,3932,Financeiro
Pedro,43,8355,Financeiro
Ana,33,8278,Financeiro
Maria,59,3091,Financeiro
Pedro,31,9439,Financeiro
Maria,36,9081,Financeiro
Carlos,38,9298,Financeiro
Pedro,33,2644,Financeiro
Pedro,30,3088,Financeiro
João,41,7160,Financeiro
Pedro,60,3327,Financeiro
Carlos,58,9921,Financeiro
Maria,26,4090,Financeiro
Carlos,56,3118,Financeiro
Pedro,22,8361,Financeiro
Pedro,49,9670,Financeiro
João,23,7870,Financeiro
Ana,26,4911,Financeiro
Carlos,38,6151,Financeiro
João,44,3111,Financeiro
João,38,6278,Financeiro
Pedro,49,7745,Financeiro
João,21,2663,Financeiro
Pedro,51,8000,Financeiro
Maria,42,5295,Financeiro
Maria,25,5236,Financeiro
Pedro,47,2989,Financeiro
Pedro,28,9197,Financeiro
Ana,55,4872,Financeiro
Carlos,25,9683,Financeiro
Carlos,33,6267,Financeiro
Ana,41,5085,Financeiro
Maria,33,3829,Financeiro
Maria,49,8783,Financeiro
Carlos,24,3867,Financeiro
Ana,60,6591,Financeiro
Carlos,47,9450,Financeiro
Carlos,33,4174,Financeiro
Carlos,31,5019,Financeiro
João,33,9273,Financeiro
Ana,52,5879,Financeiro
Pedro,22,7665,Financeiro
Ana,37,3081,Financeiro
Carlos,48,2909,Financeiro
Maria,47,9719,Financeiro
Ana,37,8086,Financeiro
Maria,45,5088,Financeiro
Maria,44,6212,Financeiro
Carlos,21,7025,Financeiro
João,54,8861,Financeiro
Pedro,31,8947,Financeiro
Carlos,27,8838,Financeiro
Maria,53,9038,Financeiro
Pedro,28,7974,Financeiro
João,57,7811,Financeiro
Ana,29,9650,Financeiro
Ana,32,9518,Financeiro
Pedro,36,8308,Financeiro
Pedro,46,5638,Financeiro
Maria,35,4228,Financeiro
Pedro,35,7413,Financeiro
Carlos,50,3435,Financeiro
Ana,44,8501,Financeiro
Carlos,52,8945,Financeiro
Ana,36,4062,Financeiro
Ana,46,6562,Financeiro
Ana,20,2595,Financeiro
Ana,42,7979,Financeiro
Pedro,56,3776,Financeiro
Pedro,39,9612,Financeiro
Ana,29,8953,Financeiro
João,39,3578,Financeiro
Carlos,57,7362,Financeiro
Carlos,49,6111,Financeiro
Carlos,42,8876,Financeiro
João,25,7757,Financeiro
Maria,59,4305,Financeiro
Ana,49,3377,Financeiro
João,22,9398,Financeiro
Pedro,39,9242,Financeiro
Pedro,50,9184,Financeiro
Pedro,36,3183,Financeiro
Maria,35,6832,Financeiro
João,28,5099,Financeiro
Carlos,37,4892,Financeiro
Pedro,52,8195,Financeiro
Ana,35,3827,Financeiro
Carlos,52,7385,Financeiro
Carlos,41,4165,Financeiro
Maria,31,8334,Financeiro
Ana,45,8793,Financeiro
João,30,4390,Financeiro
Carlos,26,9697,Financeiro
João,28,5822,Financeiro
Pedro,54,9529,Financeiro
Ana,41,7634,Financeiro
Ana,59,7003,Financeiro
Carlos,50,5709,Financeiro
Pedro,42,4387,Financeiro
Pedro,28,2823,Financeiro
João,42,9604,Financeiro
Carlos,22,4699,Financeiro
Carlos,33,5919,Financeiro
João,32,2707,Financeiro
Pedro,40,5022,Financeiro
Ana,25,5206,Financeiro
Ana,48,2834,Financeiro
Ana,33,2777,Financeiro
Carlos,43,7911,Financeiro
Ana,31,4673,Financeiro
Carlos,33,4049,Financeiro
Pedro,28,4020,Financeiro
Carlos,32,6194,Financeiro
João,23,8146,Financeiro
Carlos,43,9666,Financeiro
Ana,57,3569,Financeiro
Maria,30,7142,Financeiro
João,60,3992,Financeiro
Ana,52,3663,Financeiro
João,27,7191,Financeiro
Ana,30,7340,Financeiro
Carlos,39,5293,Financeiro
Ana,56,3279,Financeiro
Carlos,50,5663,Financeiro
Pedro,22,7920,Financeiro
Pedro,41,8509,Financeiro
João,55,6196,Financeiro
Maria,23,9861,Financeiro
Pedro,24,4095,Financeiro
Ana,59,2969,Financeiro
João,47,5975,Financeiro
Pedro,60,5551,Financeiro
Pedro,38,8852,Financeiro
Carlos,56,6025,Financeiro
Carlos,41,2946,Financeiro
Carlos,50,5387,Financeiro
Pedro,46,4990,Financeiro
Ana,25,2541,Financeiro
Carlos,39,5205,Financeiro
Maria,57,3952,Financeiro
Maria,24,7751,Financeiro
João,52,5590,Financeiro
Pedro,45,5691,Financeiro
Ana,59,3976,Financeiro
Maria,49,7350,Financeiro
Ana,23,4024,Financeiro
Carlos,31,2786,Financeiro
Pedro,36,9644,Financeiro
João,38,9242,Financeiro
Maria,37,7249,Financeiro
Maria,37,9309,Financeiro
João,30,3120,Financeiro
João,37,2513,Financeiro
Carlos,23,9982,Financeiro
Pedro,31,8220,Financeiro
Carlos,26,4201,Financeiro
Maria,21,7884,Financeiro
Ana,57,4311,Financeiro
Ana,40,3941,Financeiro
Ana,33,9040,Financeiro
Pedro,47,4852,Financeiro
Maria,32,6138,Financeiro
Ana,27,6414,Financeiro
Pedro,54,4023,Financeiro
Carlos,51,3708,Financeiro
Ana,28,4135,Financeiro
Ana,33,2568,Financeiro
Carlos,44,5649,Financeiro
Carlos,43,6984,Financeiro
Maria,30,2812,Financeiro
Maria,28,3817,Financeiro
Ana,47,6627,Financeiro
Maria,22,9697,Financeiro
João,53,5614,Financeiro
Ana,38,9327,Financeiro
Maria,49,4812,Financeiro
Ana,23,5766,Financeiro
Maria,33,7004,Financeiro
Pedro,37,8428,Financeiro
Ana,23,9979,Financeiro
Ana,57,8134,Financeiro
Carlos,53,7170,Financeiro
Pedro,24,3159,Financeiro
Ana,49,5921,Financeiro
Pedro,45,9124,Financeiro
Carlos,51,8679,Financeiro
Ana,22,9358,Financeiro
Ana,28,7987,Financeiro
Pedro,34,7768,Financeiro
João,58,5545,Financeiro
Carlos,29,7619,Financeiro
Carlos,29,5915,Financeiro
Pedro,23,8492,Financeiro
Pedro,60,8752,Financeiro
João,48,5689,Financeiro
Ana,60,9868,Financeiro
Maria,25,3996,Financeiro
Pedro,40,9572,Financeiro
Ana,36,2521,Financeiro
Carlos,36,9010,Financeiro
Maria,25,9469,Financeiro
Maria,26,4676,Financeiro
João,26,9965,Financeiro
Ana,40,8331,Financeiro
João,43,6206,Financeiro
João,23,8739,Financeiro
Carlos,37,9098,Financeiro
Maria,45,4638,Financeiro
Ana,59,3465,Financeiro
João,30,8291,Financeiro
Pedro,46,3171,Financeiro
Carlos,48,4150,Financeiro
Maria,36,8211,Financeiro
Maria,54,2508,Financeiro
Carlos,60,7281,Financeiro
Carlos,32,3369,Financeiro
Maria,22,6485,Financeiro
João,46,6567,Financeiro
Pedro,40,6061,Financeiro
Maria,42,3914,Financeiro
Maria,43,7169,Financeiro
Pedro,32,2941,Financeiro
Ana,44,7116,Financeiro
João,42,6249,Financeiro
Maria,37,6926,Financeiro
Carlos,54,9469,Financeiro
Pedro,21,3247,Financeiro
Pedro,39,2752,Financeiro
Maria,37,5294,Financeiro
Pedro,54,8445,Financeiro
João,30,2607,Financeiro
Maria,58,2560,Financeiro
Maria,56,3594,Financeiro
Pedro,39,9870,Financeiro
Maria,34,8161,Financeiro
Pedro,60,8433,Financeiro
João,54,3685,Financeiro
Carlos,58,4447,Financeiro
João,59,7599,Financeiro
Ana,46,3463,Financeiro
Carlos,46,8699,Financeiro
Ana,47,3156,Financeiro
João,57,4216,Financeiro
Carlos,37,4597,Financeiro
Ana,56,9915,Financeiro
João,21,4088,Financeiro
Maria,47,6214,Financeiro
Carlos,36,8835,Financeiro
Ana,24,3134,Financeiro
Pedro,21,5794,Financeiro
João,22,9400,Financeiro
Carlos,39,3837,Financeiro
Carlos,54,6629,Financeiro
João,51,9247,Financeiro
Carlos,51,9336,Financeiro
João,40,8096,Financeiro
Maria,32,7366,Financeiro
Maria,57,5427,Financeiro
Ana,36,4738,Financeiro
João,60,6710,Financeiro
João,38,5121,Financeiro
Carlos,54,6540,Financeiro
Maria,58,3393,Financeiro
Carlos,33,5334,Financeiro
João,59,4079,Financeiro
João,25,3141,Financeiro
Ana,41,7904,Financeiro
Ana,24,4281,Financeiro
Ana,30,7052,Financeiro
Ana,45,3747,Financeiro
Ana,29,4641,Financeiro
Ana,42,5610,Financeiro
Ana,29,9602,Financeiro
Pedro,28,4915,Financeiro
Ana,25,6614,Financeiro
Pedro,26,5835,Financeiro
Maria,50,3237,Financeiro
Ana,60,8343,Financeiro
Ana,37,5181,Financeiro
Pedro,26,6918,Financeiro
João,33,3185,Financeiro
Ana,44,5131,Financeiro
Maria,25,5763,Financeiro
João,50,5062,Financeiro
Pedro,38,9436,Financeiro
Ana,30,7474,Financeiro
Pedro,50,9358,Financeiro
Carlos,43,5817,Financeiro
Ana,46,3278,Financeiro
Ana,47,5933,Financeiro
João,33,3357,Financeiro
João,46,9463,Financeiro
Pedro,40,3374,Financeiro
Carlos,39,8675,Financeiro
Maria,52,9584,Financeiro
Carlos,47,7424,Financeiro
Maria,21,8558,Financeiro
João,28,4987,Financeiro
João,56,5818,Financeiro
Pedro,34,6616,Financeiro
João,56,8903,Financeiro
Carlos,44,9726,Financeiro
Carlos,52,3526,Financeiro
Pedro,35,6542,Financeiro
Ana,34,7173,Financeiro
Ana,45,6620,Financeiro
Pedro,58,7463,Financeiro
Ana,26,2539,Financeiro
